Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-35280,2020,Cha'on 2020 BMC Public Health,600,"chronic kidney disease prevention in the northeast thailand project VERSUS Standard/Usual Care- standard/usual care IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Thailand; Other- Northeast; for screening program: without fever, weight loss >10% within 3 months, amputation.",32854662,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Thailand; Other- Northeast; for screening program: without fever, weight loss >10% within 3 months, amputation.",chronic kidney disease prevention in the northeast thailand project,"CKDNET, a quality improvement project for prevention and reduction of chronic kidney  disease in the Northeast Thailand.",Standard/Usual Care- standard/usual care,NE
2020-01-34674,2020,Kittiratchakool 2020 BMJ Open,37000,"standard therapy + tocilizumab VERSUS Standard/Usual Care- naproxen, ibuprofen, indomethacin, prednisolone, methylprednisolone, sulfasalazine, methotrexate, or hydroxychloroquine IN Specific disease- systemic juvenile idiopathic arthritis; Age- 0 to 18 years; Gender- Both; Country- Thailand; Other- refractory disease.",32933962,Specific disease- systemic juvenile idiopathic arthritis; Age- 0 to 18 years; Gender- Both; Country- Thailand; Other- refractory disease.,standard therapy + tocilizumab,Cost-utility and budget impact analysis of tocilizumab for the treatment of  refractory systemic juvenile idiopathic arthritis in Thailand.,"Standard/Usual Care- naproxen, ibuprofen, indomethacin, prednisolone, methylprednisolone, sulfasalazine, methotrexate, or hydroxychloroquine",NE
2020-01-34674,2020,Kittiratchakool 2020 BMJ Open,55000,"standard therapy + tocilizumab VERSUS Standard/Usual Care- naproxen, ibuprofen, indomethacin, prednisolone, methylprednisolone, sulfasalazine, methotrexate, or hydroxychloroquine + tocilizumab IN Specific disease- systemic juvenile idiopathic arthritis; Age- 0 to 18 years; Gender- Both; Country- Thailand; Other- refractory disease.",32933962,Specific disease- systemic juvenile idiopathic arthritis; Age- 0 to 18 years; Gender- Both; Country- Thailand; Other- refractory disease.,standard therapy + tocilizumab,Cost-utility and budget impact analysis of tocilizumab for the treatment of  refractory systemic juvenile idiopathic arthritis in Thailand.,"Standard/Usual Care- naproxen, ibuprofen, indomethacin, prednisolone, methylprednisolone, sulfasalazine, methotrexate, or hydroxychloroquine + tocilizumab",NE
2020-01-34080,2020,Permsuwan                        2020 Clinicoecon Outcomes Res,3400,"cardiac resynchronization therapy + optimal medical therapy VERSUS optimal medical therapy IN Specific disease- heart failure; Age- >=65 years; Gender- Both; Country- Thailand; Other- ejection fraction <=35%, in New York Heart Association class III or IV, prolonged QRS interval on electrocardiogram.",33116697,"Specific disease- heart failure; Age- >=65 years; Gender- Both; Country- Thailand; Other- ejection fraction <=35%, in New York Heart Association class III or IV, prolonged QRS interval on electrocardiogram.",cardiac resynchronization therapy + optimal medical therapy,Cost-Effectiveness of Cardiac Resynchronization Therapy in Patients with Heart  Failure in Thailand.,optimal medical therapy,NE
2020-01-33290,2020,Phisalprapa 2020 J Med Econ,32000,infliximab biosimilar standard dose VERSUS Standard/Usual Care- usual care or ct IN Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,0,Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,infliximab biosimilar standard dose,Cost-effectiveness and budget impact analysis of infliximab and its biosimilar in patients with refractory moderate-to-severe Crohn''s disease using real world evidence in Thailand.,Standard/Usual Care- usual care or ct,NE
2020-01-33290,2020,Phisalprapa 2020 J Med Econ,36000,infliximab biosimilar high dose VERSUS Standard/Usual Care- usual care or ct IN Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,0,Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,infliximab biosimilar high dose,Cost-effectiveness and budget impact analysis of infliximab and its biosimilar in patients with refractory moderate-to-severe Crohn''s disease using real world evidence in Thailand.,Standard/Usual Care- usual care or ct,NE
2020-01-33290,2020,Phisalprapa 2020 J Med Econ,57000,infliximab standard dose VERSUS Standard/Usual Care- usual care or ct IN Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,0,Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,infliximab standard dose,Cost-effectiveness and budget impact analysis of infliximab and its biosimilar in patients with refractory moderate-to-severe Crohn''s disease using real world evidence in Thailand.,Standard/Usual Care- usual care or ct,NE
2020-01-33290,2020,Phisalprapa 2020 J Med Econ,63000,infliximab high dose VERSUS Standard/Usual Care- usual care or ct IN Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,0,Specific disease- crohn’s disease; Age- Adult; Gender- Both; Country- Thailand; Other- conventional-drug refractory moderate-to severe crohn’s disease.,infliximab high dose,Cost-effectiveness and budget impact analysis of infliximab and its biosimilar in patients with refractory moderate-to-severe Crohn''s disease using real world evidence in Thailand.,Standard/Usual Care- usual care or ct,NE
2020-01-33157,2020,Aungsumart 2020 PLoS ONE,4200,"rituximab VERSUS Standard/Usual Care- azathioprine IN Specific disease- neuromyelitis optica spectrum disorder; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Thailand.",32050011,"Specific disease- neuromyelitis optica spectrum disorder; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Thailand.",rituximab,Cost effectiveness of rituximab and mycophenolate mofetil for neuromyelitis optica  spectrum disorder in Thailand: Economic evaluation and budget impact analysis.,Standard/Usual Care- azathioprine,NE
2020-01-33157,2020,Aungsumart 2020 PLoS ONE,870,mycophenolate mofetil VERSUS Standard/Usual Care- azathioprine IN Specific disease- neuromyelitis optica spectrum disorder; Age- Adult; Gender- Both; Country- Thailand.,32050011,Specific disease- neuromyelitis optica spectrum disorder; Age- Adult; Gender- Both; Country- Thailand.,mycophenolate mofetil,Cost effectiveness of rituximab and mycophenolate mofetil for neuromyelitis optica  spectrum disorder in Thailand: Economic evaluation and budget impact analysis.,Standard/Usual Care- azathioprine,NE
