Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,220000,biosimilar infliximab and vedolizumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,biosimilar infliximab and vedolizumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,260000,"biosimilar infliximab, adalimumab, and vedolizumab VERSUS Biosimilar infliximab and adalimumab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.",28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,"biosimilar infliximab, adalimumab, and vedolizumab",Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab and adalimumab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,45000,Biosimilar infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,Biosimilar infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,45000,Infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,Infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,90000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,93000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2016-01-21972,2016,Odnoletkova 2016 PLoS One,5300,"The COACH Program: A risk factor target-driven telephone counselling intervention VERSUS Standard/Usual Care IN Specific disease- Type 2 Diabetes; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Belgium; Other- In Elevated Hemoglobin (HbA1C) subgroup.",27727281,"Specific disease- Type 2 Diabetes; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Belgium; Other- In Elevated Hemoglobin (HbA1C) subgroup.",The COACH Program: A risk factor target-driven telephone counselling intervention,Delivering Diabetes Education through Nurse-Led Telecoaching. Cost-Effectiveness  Analysis.,Standard/Usual Care,NE
2016-01-21972,2016,Odnoletkova 2016 PLoS One,8200,"The COACH Program: A risk factor target-driven telephone counselling intervention VERSUS Standard/Usual Care IN Specific disease- Type 2 Diabetes; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Belgium; Other- Base Case scenario.",27727281,"Specific disease- Type 2 Diabetes; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Belgium; Other- Base Case scenario.",The COACH Program: A risk factor target-driven telephone counselling intervention,Delivering Diabetes Education through Nurse-Led Telecoaching. Cost-Effectiveness  Analysis.,Standard/Usual Care,NE
2016-01-21513,2016,Fust 2016 Pharmacoeconomics,11000,"Primary prophylaxis with peg?lgrastim VERSUS secondary prophylaxis with peg?lgrastim IN Specific disease- Non-Hodgkin lymphoma; Age- Adult; Gender- Both; Country- Belgium; Other- non-Hodgkin lymphoma treated with R-CHOP (rituximab, cyclophosphamide, doxorubicin, vincristine, and prednisone).",27928760,"Specific disease- Non-Hodgkin lymphoma; Age- Adult; Gender- Both; Country- Belgium; Other- non-Hodgkin lymphoma treated with R-CHOP (rituximab, cyclophosphamide, doxorubicin, vincristine, and prednisone).",Primary prophylaxis with peg?lgrastim,Cost-Effectiveness Analysis of Prophylaxis Treatment Strategies to Reduce the Incidence of Febrile Neutropenia in Patients with Early-Stage Breast Cancer or Non-Hodgkin Lymphoma.,secondary prophylaxis with peg?lgrastim,NE
2016-01-21513,2016,Fust 2016 Pharmacoeconomics,120000,Primary prophylaxis with lenograstim (6-day) VERSUS secondary prophylaxis with peg?lgrastim IN Specific disease- Breast Cancer; Age- Adult; Gender- Female; Country- Belgium; Other- stage II breast cancer treated with TC (docetaxel and cyclophosphamide).,27928760,Specific disease- Breast Cancer; Age- Adult; Gender- Female; Country- Belgium; Other- stage II breast cancer treated with TC (docetaxel and cyclophosphamide).,Primary prophylaxis with lenograstim (6-day),Cost-Effectiveness Analysis of Prophylaxis Treatment Strategies to Reduce the Incidence of Febrile Neutropenia in Patients with Early-Stage Breast Cancer or Non-Hodgkin Lymphoma.,secondary prophylaxis with peg?lgrastim,NE
