Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34300,2021,Wilson 2021 J Arthroplasty,4000,total hip arthroplasty VERSUS None IN Specific disease- total hip arthroplasty; Age- Adult; Gender- Both; Country- New Zealand.,33589278,Specific disease- total hip arthroplasty; Age- Adult; Gender- Both; Country- New Zealand.,total hip arthroplasty,Total Hip and Knee Arthroplasties Are Highly Cost-Effective Procedures: The  Importance of Duration of Follow-Up.,None,NE
2021-01-34300,2021,Wilson 2021 J Arthroplasty,5000,total knee arthroplasty VERSUS None IN Specific disease- total knee arthroplasty; Age- Adult; Gender- Both; Country- New Zealand.,33589278,Specific disease- total knee arthroplasty; Age- Adult; Gender- Both; Country- New Zealand.,total knee arthroplasty,Total Hip and Knee Arthroplasties Are Highly Cost-Effective Procedures: The  Importance of Duration of Follow-Up.,None,NE
2020-01-35459,2020,Senanayake 2020 BMC Health Serv Res,60000,"youngest 25% of donor kidneys to youngest 25% of recipients VERSUS Standard/Usual Care- standard/usual care IN Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",33036621,"Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",youngest 25% of donor kidneys to youngest 25% of recipients,Deceased donor kidney allocation: an economic evaluation of contemporary longevity  matching practices.,Standard/Usual Care- standard/usual care,SW
2020-01-35459,2020,Senanayake 2020 BMC Health Serv Res,Cost-Saving,"oldest 25% of donor kidneys to oldest 25% of recipients VERSUS Standard/Usual Care- standard/usual care IN Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",33036621,"Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",oldest 25% of donor kidneys to oldest 25% of recipients,Deceased donor kidney allocation: an economic evaluation of contemporary longevity  matching practices.,Standard/Usual Care- standard/usual care,SE
2020-01-35459,2020,Senanayake 2020 BMC Health Serv Res,Cost-Saving,"worst 20% kidney donor risk index donor kidneys to worst 20% of estimated post transplant survival VERSUS Standard/Usual Care- standard/usual care IN Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",33036621,"Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",worst 20% kidney donor risk index donor kidneys to worst 20% of estimated post transplant survival,Deceased donor kidney allocation: an economic evaluation of contemporary longevity  matching practices.,Standard/Usual Care- standard/usual care,SE
2020-01-35459,2020,Senanayake 2020 BMC Health Serv Res,Dominated,"best 20% of kidney donor risk index donor kidneys to best 20% of estimated post transplant survival VERSUS Standard/Usual Care- standard/usual care IN Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",33036621,"Specific disease- chronic kidney disease; Age- Unknown; Gender- Both; Country- Australia; Other- waitlisted for a kidney transplant, Australia and New Zealand Dialysis and Transplant Registry.",best 20% of kidney donor risk index donor kidneys to best 20% of estimated post transplant survival,Deceased donor kidney allocation: an economic evaluation of contemporary longevity  matching practices.,Standard/Usual Care- standard/usual care,NW
2020-01-34582,2020,Sathish 2020 BMC Med,160,"peer-support lifestyle intervention VERSUS booklet on lifestyle change IN Healthy; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- India; Other- high risk of developing type 2 diabetes in the Indian state of kerala, indian diabetes risk score of >= 60.",32883279,"Healthy; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- India; Other- high risk of developing type 2 diabetes in the Indian state of kerala, indian diabetes risk score of >= 60.",peer-support lifestyle intervention,Cost-effectiveness of a lifestyle intervention in high-risk individuals for diabetes  in a low- and middle-income setting: Trial-based analysis of the Kerala Diabetes  Prevention Program.,booklet on lifestyle change,NE
2020-01-34582,2020,Sathish 2020 BMC Med,51,"peer-support lifestyle intervention VERSUS booklet on lifestyle change IN Healthy; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- India; Other- high risk of developing type 2 diabetes in the Indian state of kerala, indian diabetes risk score of >= 60.",32883279,"Healthy; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- India; Other- high risk of developing type 2 diabetes in the Indian state of kerala, indian diabetes risk score of >= 60.",peer-support lifestyle intervention,Cost-effectiveness of a lifestyle intervention in high-risk individuals for diabetes  in a low- and middle-income setting: Trial-based analysis of the Kerala Diabetes  Prevention Program.,booklet on lifestyle change,NE
2020-01-34582,2020,Sathish 2020 BMC Med,52,"peer-support lifestyle intervention VERSUS booklet on lifestyle change IN Healthy; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- India; Other- high risk of developing type 2 diabetes in the Indian state of kerala, indian diabetes risk score of >= 60.",32883279,"Healthy; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- India; Other- high risk of developing type 2 diabetes in the Indian state of kerala, indian diabetes risk score of >= 60.",peer-support lifestyle intervention,Cost-effectiveness of a lifestyle intervention in high-risk individuals for diabetes  in a low- and middle-income setting: Trial-based analysis of the Kerala Diabetes  Prevention Program.,booklet on lifestyle change,NE
2020-01-33640,2020,Mizdrak 2020 JMIR Mhealth Uhealth,120000,"mass media campaign to promote use of physical activity smartphone apps VERSUS None IN Healthy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- New Zealand.",0,"Healthy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- New Zealand.",mass media campaign to promote use of physical activity smartphone apps,"Health Gain, Cost Impacts, and Cost-Effectiveness of a Mass Media Campaign to Promote Smartphone Apps for Physical Activity: Modeling Study.",None,NE
2020-01-33305,2020,Boden 2020 J Physiother,29000,"pre-operative physiotherapy education and training with physiotherapist (<10 years experience) VERSUS Standard/Usual Care- information booklet only IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Australia; Other- pre-anesthetic assessment, elective major abdominal surgery <6 weeks.",0,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Australia; Other- pre-anesthetic assessment, elective major abdominal surgery <6 weeks.",pre-operative physiotherapy education and training with physiotherapist (<10 years experience),Preoperative physiotherapy is cost-effective for preventing pulmonary complications after major abdominal surgery: a health economic analysis of a multicentre randomised trial.,Standard/Usual Care- information booklet only,SW
2020-01-33305,2020,Boden 2020 J Physiother,Cost-Saving,"pre-operative physiotherapy education and training VERSUS Standard/Usual Care- information booklet only IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Australia; Other- pre-anesthetic assessment, elective major abdominal surgery <6 weeks.",0,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Australia; Other- pre-anesthetic assessment, elective major abdominal surgery <6 weeks.",pre-operative physiotherapy education and training,Preoperative physiotherapy is cost-effective for preventing pulmonary complications after major abdominal surgery: a health economic analysis of a multicentre randomised trial.,Standard/Usual Care- information booklet only,SE
