Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-33432,2020,Piera-Jimenez 2020 J. Med. Internet Res.,150000,"self-monitoring devices and tele-communicated health education program VERSUS Standard/Usual Care- standard/usual care IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",0,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",self-monitoring devices and tele-communicated health education program,Changing the Health Behavior of Patients With Cardiovascular Disease Through an Electronic Health Intervention in Three Different Countries: Cost-Effectiveness Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2 Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,NE
2020-01-33432,2020,Piera-Jimenez 2020 J. Med. Internet Res.,23000,"self-monitoring devices and tele-communicated health education program VERSUS Standard/Usual Care- standard/usual care IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",0,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",self-monitoring devices and tele-communicated health education program,Changing the Health Behavior of Patients With Cardiovascular Disease Through an Electronic Health Intervention in Three Different Countries: Cost-Effectiveness Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2 Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,SW
2020-01-33432,2020,Piera-Jimenez 2020 J. Med. Internet Res.,Dominated,"self-monitoring devices and tele-communicated health education program VERSUS Standard/Usual Care- standard/usual care IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",0,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",self-monitoring devices and tele-communicated health education program,Changing the Health Behavior of Patients With Cardiovascular Disease Through an Electronic Health Intervention in Three Different Countries: Cost-Effectiveness Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2 Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,NW
2020-01-33424,2020,Lee 2020 Eur J Health Econ,80000,inotuzumab ozogamicin VERSUS Standard/Usual Care- standard/usual care IN Specific disease- lymphoblastic leukemia; Age- Adult; Gender- Both; Country- Taiwan.,0,Specific disease- lymphoblastic leukemia; Age- Adult; Gender- Both; Country- Taiwan.,inotuzumab ozogamicin,Cost-utility analysis of inotuzumab ozogamicin for relapsed or refractory B cell acute lymphoblastic leukemia from the perspective of Taiwan''s health care system.,Standard/Usual Care- standard/usual care,NE
2020-01-32957,2020,Yang 2020 PLoS ONE,12000,erlotinib VERSUS gefitinib IN Specific disease- lung cancer; Age- Adult; Gender- Both; Country- Taiwan; Other- recurrent or newly diagnosed non-small cell disease.,32267879,Specific disease- lung cancer; Age- Adult; Gender- Both; Country- Taiwan; Other- recurrent or newly diagnosed non-small cell disease.,erlotinib,Comparative effectiveness and cost-effectiveness of three first-line EGFR-tyrosine  kinase inhibitors: Analysis of real-world data in a tertiary hospital in Taiwan.,gefitinib,NE
2020-01-32957,2020,Yang 2020 PLoS ONE,Dominated,afatinib VERSUS erlotinib IN Specific disease- lung cancer; Age- Adult; Gender- Both; Country- Taiwan; Other- recurrent or newly diagnosed non-small cell disease.,32267879,Specific disease- lung cancer; Age- Adult; Gender- Both; Country- Taiwan; Other- recurrent or newly diagnosed non-small cell disease.,afatinib,Comparative effectiveness and cost-effectiveness of three first-line EGFR-tyrosine  kinase inhibitors: Analysis of real-world data in a tertiary hospital in Taiwan.,erlotinib,NW
2020-01-32881,2020,Lin 2020 J. Formos. Med. Assoc.,21000,moderate-intensity statin treatment VERSUS None IN Specific disease- coronary artery disease; Age- Adult; Gender- Both; Country- Taiwan; Other- low density lipoprotein-C between 70-100 mg/dL.,32081563,Specific disease- coronary artery disease; Age- Adult; Gender- Both; Country- Taiwan; Other- low density lipoprotein-C between 70-100 mg/dL.,moderate-intensity statin treatment,Cost-effectiveness of statin therapy for secondary prevention among patients with  coronary artery disease and baseline LDL-C 70-100 mg/dL in Taiwan.,None,NE
2019-01-31137,2019,Diaby 2019 Breast,160000,"pertuzumab, trastuzumab, and docetaxel, ado-trastuzumab emtansine, capecitabine and lapatinib VERSUS Trastuzumab and docetaxel, Ado-trastuzumab emtansine, Trastuzumab and lapatinib IN Specific disease- metastatic breast cancer; Age- Adult; Gender- Female; Country- Taiwan; Other- HER2-positive .",31805500,Specific disease- metastatic breast cancer; Age- Adult; Gender- Female; Country- Taiwan; Other- HER2-positive .,"pertuzumab, trastuzumab, and docetaxel, ado-trastuzumab emtansine, capecitabine and lapatinib",A cost-effectiveness analysis of trastuzumab-containing treatment sequences for HER-2 positive metastatic breast cancer patients in Taiwan.,"Trastuzumab and docetaxel, Ado-trastuzumab emtansine, Trastuzumab and lapatinib",NE
2019-01-31137,2019,Diaby 2019 Breast,170000,"pertuzumab, trastuzumab, and docetaxel, trastuzumab and lapatinib, trastuzumab and capecitabine VERSUS Trastuzumab and docetaxel, Ado-trastuzumab emtansine, Trastuzumab and lapatinib IN Specific disease- metastatic breast cancer; Age- Adult; Gender- Female; Country- Taiwan; Other- HER2-positive .",31805500,Specific disease- metastatic breast cancer; Age- Adult; Gender- Female; Country- Taiwan; Other- HER2-positive .,"pertuzumab, trastuzumab, and docetaxel, trastuzumab and lapatinib, trastuzumab and capecitabine",A cost-effectiveness analysis of trastuzumab-containing treatment sequences for HER-2 positive metastatic breast cancer patients in Taiwan.,"Trastuzumab and docetaxel, Ado-trastuzumab emtansine, Trastuzumab and lapatinib",NE
2019-01-31137,2019,Diaby 2019 Breast,66000,"trastuzumab and docetaxel, trastuzumab and lapatinib, trastuzumab and capecitabine VERSUS Trastuzumab and docetaxel, Ado-trastuzumab emtansine, Trastuzumab and lapatinib IN Specific disease- metastatic breast cancer; Age- Adult; Gender- Female; Country- Taiwan; Other- HER2-positive .",31805500,Specific disease- metastatic breast cancer; Age- Adult; Gender- Female; Country- Taiwan; Other- HER2-positive .,"trastuzumab and docetaxel, trastuzumab and lapatinib, trastuzumab and capecitabine",A cost-effectiveness analysis of trastuzumab-containing treatment sequences for HER-2 positive metastatic breast cancer patients in Taiwan.,"Trastuzumab and docetaxel, Ado-trastuzumab emtansine, Trastuzumab and lapatinib",NE
