Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34301,2021,Watle 2021 Hum Vaccin Immunother,Cost-Saving,meningococcal vaccination VERSUS Standard/Usual Care- out of pocket meningococcal vaccination IN Healthy; Age- 19 to 40 years; Gender- Both; Country- Norway.,33631080,Healthy; Age- 19 to 40 years; Gender- Both; Country- Norway.,meningococcal vaccination,Cost-effectiveness of meningococcal vaccination of Norwegian teenagers with a  quadrivalent ACWY conjugate vaccine.,Standard/Usual Care- out of pocket meningococcal vaccination,SE
2021-01-34301,2021,Watle 2021 Hum Vaccin Immunother,Cost-Saving,universal meningococcal vaccination VERSUS Standard/Usual Care- out of pocket meningococcal vaccination IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Norway.,33631080,Healthy; Age- 0 to 18 years; Gender- Both; Country- Norway.,universal meningococcal vaccination,Cost-effectiveness of meningococcal vaccination of Norwegian teenagers with a  quadrivalent ACWY conjugate vaccine.,Standard/Usual Care- out of pocket meningococcal vaccination,SE
2020-01-35475,2020,Hertzberg 2020 Acta Ophthalmol,1200,"phacovitrectomy + posterior capsulotomy + phacoppvc (combined surgery) VERSUS phacovitrectomy + PhacoPPV (combined surgery) IN Specific disease- maculopathies; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Norway; Other- no previously known surgery/complication such as retinal detachment or vitreous hemorrhage.",32078246,"Specific disease- maculopathies; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Norway; Other- no previously known surgery/complication such as retinal detachment or vitreous hemorrhage.",phacovitrectomy + posterior capsulotomy + phacoppvc (combined surgery),Cost-effectiveness of the triple procedure - phacovitrectomy with posterior  capsulotomy compared to phacovitrectomy and sequential procedures.,phacovitrectomy + PhacoPPV (combined surgery),NE
2020-01-35475,2020,Hertzberg 2020 Acta Ophthalmol,290000,"phacovitrectomy + phacoppv (combined surgery) VERSUS phacovitrectomy + phacoppv (Sequential surgeries) IN Specific disease- maculopathies; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Norway; Other- no previously known surgery/complication such as retinal detachment or vitreous hemorrhage.",32078246,"Specific disease- maculopathies; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Norway; Other- no previously known surgery/complication such as retinal detachment or vitreous hemorrhage.",phacovitrectomy + phacoppv (combined surgery),Cost-effectiveness of the triple procedure - phacovitrectomy with posterior  capsulotomy compared to phacovitrectomy and sequential procedures.,phacovitrectomy + phacoppv (Sequential surgeries),SW
2020-01-35475,2020,Hertzberg 2020 Acta Ophthalmol,Cost-Saving,"phacovitrectomy + posterior capsulotomy + phacoppvc (combined surgery) VERSUS phacovitrectomy + posterior capsulotomy + phacoppvc (sequential surgeries) IN Specific disease- maculopathies; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Norway; Other- no previously known surgery/complication such as retinal detachment or vitreous hemorrhage.",32078246,"Specific disease- maculopathies; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Norway; Other- no previously known surgery/complication such as retinal detachment or vitreous hemorrhage.",phacovitrectomy + posterior capsulotomy + phacoppvc (combined surgery),Cost-effectiveness of the triple procedure - phacovitrectomy with posterior  capsulotomy compared to phacovitrectomy and sequential procedures.,phacovitrectomy + posterior capsulotomy + phacoppvc (sequential surgeries),SE
2020-01-35055,2020,Lamu 2020 BMC Public Health,24000,cycle network construction VERSUS None IN Healthy; Age- 19 to 40 years; Gender- Both; Country- Norway; Other- Oslo; healthy participants.,33287754,Healthy; Age- 19 to 40 years; Gender- Both; Country- Norway; Other- Oslo; healthy participants.,cycle network construction,Is cycle network expansion cost-effective? A health economic evaluation of cycling  in Oslo.,None,NE
2020-01-34614,2020,Hammer 2020 J Bone Joint Surg Am,2.5e+006,"volar locking plate fixation VERSUS external fixation with kirschner wires IN Specific disease- displaced intra articular distal radial fracture; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Norway.",32947595,"Specific disease- displaced intra articular distal radial fracture; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Norway.",volar locking plate fixation,Cost-Effectiveness of Volar Locking Plate Compared with Augmented External Fixation  for Displaced Intra-Articular Wrist Fractures.,external fixation with kirschner wires,SW
2020-01-34614,2020,Hammer 2020 J Bone Joint Surg Am,Dominated,"volar locking plate fixation VERSUS external fixation with kirschner wires IN Specific disease- displaced intra articular distal radial fracture; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Norway.",32947595,"Specific disease- displaced intra articular distal radial fracture; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Norway.",volar locking plate fixation,Cost-Effectiveness of Volar Locking Plate Compared with Augmented External Fixation  for Displaced Intra-Articular Wrist Fractures.,external fixation with kirschner wires,NW
2020-01-34466,2020,Hansson-Hedblom 2020 J Headache Pain,21000,onabotulinumtoxina VERSUS Placebo IN Specific disease- chronic migraine; Age- Adult; Gender- Both; Country- Sweden; Other- unresponsive or intolerant of prophylactic migraine medications.,32787820,Specific disease- chronic migraine; Age- Adult; Gender- Both; Country- Sweden; Other- unresponsive or intolerant of prophylactic migraine medications.,onabotulinumtoxina,Economic consequences of migraine in Sweden and implications for the  cost-effectiveness of onabotulinumtoxinA (Botox) for chronic migraine in Sweden and  Norway.,Placebo,NE
2020-01-34466,2020,Hansson-Hedblom 2020 J Headache Pain,23000,onabotulinumtoxina VERSUS Placebo IN Specific disease- chronic migraine; Age- Adult; Gender- Both; Country- Norway; Other- unresponsive or intolerant of prophylactic migraine medications.,32787820,Specific disease- chronic migraine; Age- Adult; Gender- Both; Country- Norway; Other- unresponsive or intolerant of prophylactic migraine medications.,onabotulinumtoxina,Economic consequences of migraine in Sweden and implications for the  cost-effectiveness of onabotulinumtoxinA (Botox) for chronic migraine in Sweden and  Norway.,Placebo,NE
2020-01-33668,2020,Grotle 2020 BMJ Open,28000,oral amoxicillin VERSUS Placebo IN Specific disease- chronic low back pain; Age- Adult; Gender- Both; Country- Norway.,0,Specific disease- chronic low back pain; Age- Adult; Gender- Both; Country- Norway.,oral amoxicillin,"Cost-utility analysis of antibiotic treatment in patients with chronic low back pain and Modic changes: results from a randomised, placebo-controlled trial in Norway (the AIM study).",Placebo,NE
2020-01-33120,2020,Lopez-Villegas 2020 PLoS ONE,65000,telemonitoring VERSUS Standard/Usual Care- follow-up visits in the hospital IN Specific disease- pacemaker; Age- >=65 years; Gender- Both; Country- Norway; Other- NORDLAND study.,31995558,Specific disease- pacemaker; Age- >=65 years; Gender- Both; Country- Norway; Other- NORDLAND study.,telemonitoring,Cost-utility analysis of telemonitoring versus conventional hospital-based follow-up  of patients with pacemakers. The NORDLAND randomized clinical trial.,Standard/Usual Care- follow-up visits in the hospital,NE
2020-01-33120,2020,Lopez-Villegas 2020 PLoS ONE,67000,telemonitoring VERSUS Standard/Usual Care- follow-up visits in the hospital IN Specific disease- pacemaker; Age- >=65 years; Gender- Both; Country- Norway; Other- NORDLAND study.,31995558,Specific disease- pacemaker; Age- >=65 years; Gender- Both; Country- Norway; Other- NORDLAND study.,telemonitoring,Cost-utility analysis of telemonitoring versus conventional hospital-based follow-up  of patients with pacemakers. The NORDLAND randomized clinical trial.,Standard/Usual Care- follow-up visits in the hospital,NE
2020-01-32976,2020,Kolovos 2020 Int. J. Behav. Nutr. Phys. Act.,6200,"european fans in training physical activity program VERSUS None IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Male; Country- England; Netherlands; Norway; Portugal; Other- bmi >= 27 kg/m2.",32131849,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Male; Country- England; Netherlands; Norway; Portugal; Other- bmi >= 27 kg/m2.",european fans in training physical activity program,Five-year cost-effectiveness analysis of the European Fans in Training (EuroFIT)  physical activity intervention for men versus no intervention.,None,NE
2020-01-32967,2020,Joranger 2020 Eur. J. Health Econ.,Cost-Saving,primary prevention VERSUS None IN Specific disease- colorectal cancer; Age- >=65 years; Gender- Both; Country- Norway.,31707584,Specific disease- colorectal cancer; Age- >=65 years; Gender- Both; Country- Norway.,primary prevention,Survival and costs of colorectal cancer treatment and effects of changing treatment strategies: a model approach.,None,SE
2020-01-32754,2020,Seo 2020 Pharmacoecon Open,1800,bevacizumab VERSUS Test Heat Shock Protein27 biomarker status --> bevacizumab IN Specific disease- metastatic melanoma; Age- Adult; Gender- Both; Country- Norway.,31989465,Specific disease- metastatic melanoma; Age- Adult; Gender- Both; Country- Norway.,bevacizumab,HSP27 Expression as a Novel Predictive Biomarker for Bevacizumab: is it Cost  Effective?,Test Heat Shock Protein27 biomarker status --> bevacizumab,NE
2020-01-32754,2020,Seo 2020 Pharmacoecon Open,2400,heat shock protein 27 + bevacizumab VERSUS Standard/Usual Care- acarbazine IN Specific disease- metastatic melanoma; Age- Adult; Gender- Both; Country- Norway.,31989465,Specific disease- metastatic melanoma; Age- Adult; Gender- Both; Country- Norway.,heat shock protein 27 + bevacizumab,HSP27 Expression as a Novel Predictive Biomarker for Bevacizumab: is it Cost  Effective?,Standard/Usual Care- acarbazine,NE
2019-01-31938,2019,Hansen 2019 Eur J Health Econ,5300,sildenafil VERSUS None IN Specific disease- erectile dysfunction; Age- 41 to 64 years; Gender- Male; Country- Norway.,31512069,Specific disease- erectile dysfunction; Age- 41 to 64 years; Gender- Male; Country- Norway.,sildenafil,A cost-utility analysis of phosphodiesterase type 5 inhibitors in the treatment of erectile dysfunction.,None,NE
2019-01-31938,2019,Hansen 2019 Eur J Health Econ,6600,sildenafil VERSUS None IN Specific disease- erectile dysfunction; Age- 41 to 64 years; Gender- Male; Country- Norway; Other- Diabetic.,31512069,Specific disease- erectile dysfunction; Age- 41 to 64 years; Gender- Male; Country- Norway; Other- Diabetic.,sildenafil,A cost-utility analysis of phosphodiesterase type 5 inhibitors in the treatment of erectile dysfunction.,None,NE
2019-01-31938,2019,Hansen 2019 Eur J Health Econ,Dominated,tadalafil VERSUS Sildenafil IN Specific disease- erectile dysfunction; Age- 41 to 64 years; Gender- Male; Country- Norway.,31512069,Specific disease- erectile dysfunction; Age- 41 to 64 years; Gender- Male; Country- Norway.,tadalafil,A cost-utility analysis of phosphodiesterase type 5 inhibitors in the treatment of erectile dysfunction.,Sildenafil,NW
1 2 3 4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
