Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2017-01-25795,2017,Go 2017 Nephrology (Carlton),44000,"Chronic kidney disease screen VERSUS None IN Specific disease- Hypertension; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Specific disease- Hypertension; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),470000,"Chronic kidney disease screen starting at age 20 VERSUS Chronic kidney disease screen starting at age 30 IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen starting at age 20,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,Chronic kidney disease screen starting at age 30,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),57000,"Chronic kidney disease screen, concession age at 60 VERSUS Chronic kidney disease screen, concession age at 70 IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.","Chronic kidney disease screen, concession age at 60",Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,"Chronic kidney disease screen, concession age at 70",NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),64000,"Chronic kidney disease screen, concession age at 70 VERSUS Chronic kidney disease screen, concession age at 80 IN Healthy; Age- >=65 years; Gender- Both; Country- South Korea.",29206319,Healthy; Age- >=65 years; Gender- Both; Country- South Korea.,"Chronic kidney disease screen, concession age at 70",Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,"Chronic kidney disease screen, concession age at 80",NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),67000,"Chronic kidney disease screen starting at age 50 VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen starting at age 50,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),70000,"Chronic kidney disease screen with Dipstick VERSUS None IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen with Dipstick,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),71000,"Chronic kidney disease screen every 3 years VERSUS None IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen every 3 years,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),71000,"Chronic kidney disease screen with estimated glomerular filtration rate VERSUS Chronic kidney disease screen with Dipstick IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen with estimated glomerular filtration rate,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,Chronic kidney disease screen with Dipstick,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),72000,"Chronic kidney disease screen, current screening strategy VERSUS None IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.","Chronic kidney disease screen, current screening strategy",Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),72000,"Chronic kidney disease screen, no concession age VERSUS None IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.","Chronic kidney disease screen, no concession age",Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),77000,"Chronic kidney disease screen every 2 years VERSUS Chronic kidney disease screen every 3 years IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen every 2 years,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,Chronic kidney disease screen every 3 years,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),82000,"Chronic kidney disease screen every 1 year VERSUS Standard/Usual Care- Chronic kidney disease screen every 2 years IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen every 1 year,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,Standard/Usual Care- Chronic kidney disease screen every 2 years,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),83000,"Chronic kidney disease screen, concession age at 80 VERSUS None IN Healthy; Age- >=65 years; Gender- Both; Country- South Korea.",29206319,Healthy; Age- >=65 years; Gender- Both; Country- South Korea.,"Chronic kidney disease screen, concession age at 80",Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,None,NE
2017-01-25795,2017,Go 2017 Nephrology (Carlton),94000,"Chronic kidney disease screen with Dipstick and estimated glomerular filtration rate VERSUS Chronic kidney disease screen with estimated glomerular filtration rate IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",29206319,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- South Korea.",Chronic kidney disease screen with Dipstick and estimated glomerular filtration rate,Cost-utility analysis of the National Health Screening Program for chronic kidney disease in Korea.,Chronic kidney disease screen with estimated glomerular filtration rate,NE
2017-01-25170,2017,Moon 2017 Medicine (Baltimore),41000,Deep brain stimulation VERSUS Standard/Usual Care- Treatment as usual IN Specific disease- Treatment-resistant obsessive compulsive disorder; Age- 19 to 40 years; Gender- Both; Country- South Korea.,28682894,Specific disease- Treatment-resistant obsessive compulsive disorder; Age- 19 to 40 years; Gender- Both; Country- South Korea.,Deep brain stimulation,The cost-effectiveness of deep brain stimulation for patients with treatment-resistant obsessive-compulsive disorder.,Standard/Usual Care- Treatment as usual,NE
2017-01-24353,2017,Jeong 2017 Brain Behav,Cost-Saving,<= 6 -hr onset to recanalization VERSUS No recanalization IN Specific disease- Acute ischemic stroke; Age- Adult; Gender- Both; Country- South Korea.,29075576,Specific disease- Acute ischemic stroke; Age- Adult; Gender- Both; Country- South Korea.,<= 6 -hr onset to recanalization,Cost benefits of rapid recanalization using intraarterial thrombectomy.,No recanalization,SE
2017-01-24353,2017,Jeong 2017 Brain Behav,Cost-Saving,<= 6 hr recanalization VERSUS > 6 hr recanalization IN Specific disease- Acute ischemic stroke; Age- Adult; Gender- Both; Country- South Korea.,29075576,Specific disease- Acute ischemic stroke; Age- Adult; Gender- Both; Country- South Korea.,<= 6 hr recanalization,Cost benefits of rapid recanalization using intraarterial thrombectomy.,> 6 hr recanalization,SE
2017-01-24353,2017,Jeong 2017 Brain Behav,Cost-Saving,> 6 -hr onset to recanalization VERSUS No recanalization IN Specific disease- Acute ischemic stroke; Age- Adult; Gender- Both; Country- South Korea.,29075576,Specific disease- Acute ischemic stroke; Age- Adult; Gender- Both; Country- South Korea.,> 6 -hr onset to recanalization,Cost benefits of rapid recanalization using intraarterial thrombectomy.,No recanalization,SE
2017-01-24266,2017,Zhang 2017 Hum Vaccin Immunother,Cost-Saving,"10-valent pneumococcal NTHi Protein D conjugate vaccine(PHiD-CV) 3+1 VERSUS 13-valent pneumococcal conjugate vaccine(PCV-13) 3+1 IN Specific disease- Pneumococcal disease ; Age- 0 to 18 years; Gender- Both; Country- South Korea; Other- 2012 birth cohort comprising 484,550 Korean newborns.",29115905,"Specific disease- Pneumococcal disease ; Age- 0 to 18 years; Gender- Both; Country- South Korea; Other- 2012 birth cohort comprising 484,550 Korean newborns.",10-valent pneumococcal NTHi Protein D conjugate vaccine(PHiD-CV) 3+1,Cost-effectiveness analysis of infant pneumococcal vaccination with PHiD-CV in Korea.,13-valent pneumococcal conjugate vaccine(PCV-13) 3+1,SE
2017-01-24030,2017,Kim 2017 PLoS One,6200,One-time hepatitis C virus (HCV) screening and treatment program in South Korea VERSUS None IN Specific disease- Hepatitis C; Age- 19 to 40 years; Gender- Both; Country- South Korea; Other- Eligible for Hepatitis C Screening.,28060834,Specific disease- Hepatitis C; Age- 19 to 40 years; Gender- Both; Country- South Korea; Other- Eligible for Hepatitis C Screening.,One-time hepatitis C virus (HCV) screening and treatment program in South Korea,Estimating the Cost-Effectiveness of One-Time Screening and Treatment for Hepatitis C in Korea.,None,NE
1 2 3 4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
