Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-33280,2020,Sosa-Rubi 2020 Diabetes Res. Clin. Pract.,10000,"multidisciplinary health care VERSUS Standard/Usual Care- traditional physician-led care IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico; Other- HbA1c => 7.0%, at least 12 months of follow-up.",0,"Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico; Other- HbA1c => 7.0%, at least 12 months of follow-up.",multidisciplinary health care,"Cost-effectiveness analysis of a multidisciplinary health-care model for patients with type-2 diabetes implemented in the public sector in Mexico: A quasi-experimental, retrospective evaluation.",Standard/Usual Care- traditional physician-led care,NE
2020-01-33280,2020,Sosa-Rubi 2020 Diabetes Res. Clin. Pract.,Cost-Saving,multidisciplinary health care VERSUS Standard/Usual Care- conventional health care IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico.,0,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico.,multidisciplinary health care,"Cost-effectiveness analysis of a multidisciplinary health-care model for patients with type-2 diabetes implemented in the public sector in Mexico: A quasi-experimental, retrospective evaluation.",Standard/Usual Care- conventional health care,SE
2020-01-32856,2020,Williamson 2020 Health Res. Policy Syst.,500,"compañeros en salud, the right to health care program VERSUS None IN Specific disease- skin cancer, cataract, hernia, heart conditions, epilepsy, gall bladder conditions, cholecystitis, cholelithiasis, thyroid conditions, kidney stones, breast cancer, cryptorchidism; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Mexico.",32443970,"Specific disease- skin cancer, cataract, hernia, heart conditions, epilepsy, gall bladder conditions, cholecystitis, cholelithiasis, thyroid conditions, kidney stones, breast cancer, cryptorchidism; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Mexico.","compañeros en salud, the right to health care program",Bridging the gap: an economic case study of the impact and cost effectiveness of  comprehensive healthcare intermediaries in rural Mexico.,None,NE
2019-01-30165,2019,Gilmer 2019 Value Health Reg Issues,180,project dulce VERSUS Standard/Usual Care IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico; Other- Control group.,30856542,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico; Other- Control group.,project dulce,Cost Effectiveness of a Technology-Enhanced Diabetes Care Management Program in Mexico.,Standard/Usual Care,NE
2019-01-30165,2019,Gilmer 2019 Value Health Reg Issues,240,project dulce with technology enhancement VERSUS Project Dulce IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico.,30856542,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico.,project dulce with technology enhancement,Cost Effectiveness of a Technology-Enhanced Diabetes Care Management Program in Mexico.,Project Dulce,NE
2019-01-30165,2019,Gilmer 2019 Value Health Reg Issues,94,project dulce VERSUS Standard/Usual Care IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico.,30856542,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Mexico.,project dulce,Cost Effectiveness of a Technology-Enhanced Diabetes Care Management Program in Mexico.,Standard/Usual Care,NE
2017-01-25746,2017,Zapata-Vazquez 2017 Value Health Reg Issues,5600,"Intracranial pressure (ICP) monitoring VERSUS Control group IN Specific disease- Severe Traumatic Brain Injury; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Mexico; Other- Previously normal psychomotor development and without concomitant chronic diseases.",29254549,"Specific disease- Severe Traumatic Brain Injury; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Mexico; Other- Previously normal psychomotor development and without concomitant chronic diseases.",Intracranial pressure (ICP) monitoring,Cost Effectiveness of Intracranial Pressure Monitoring in Pediatric Patients with Severe Traumatic Brain Injury: A Simulation Modeling Approach.,Control group,NE
2017-01-24806,2017,Diaby 2017 Breast Cancer Res Treat,240000,"pertuzumab plus trastuzumab plus docetaxel [THP]; 2nd line: T-DM1; 3rd line: capecitabine plus lapat VERSUS Sequence 3: (T-DM1, no pertuzumab) IN Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.",28840424,Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.,pertuzumab plus trastuzumab plus docetaxel [THP]; 2nd line: T-DM1; 3rd line: capecitabine plus lapat,Economic evaluation of sequencing strategies in HER2-positive metastatic breast cancer in Mexico: a contrast between public and private payer perspectives.,"Sequence 3: (T-DM1, no pertuzumab)",NE
2017-01-24806,2017,Diaby 2017 Breast Cancer Res Treat,250000,"Pertuzumab, no T-DM1 VERSUS Sequence 3: (T-DM1, no pertuzumab) IN Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.",28840424,Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.,"Pertuzumab, no T-DM1",Economic evaluation of sequencing strategies in HER2-positive metastatic breast cancer in Mexico: a contrast between public and private payer perspectives.,"Sequence 3: (T-DM1, no pertuzumab)",NE
2017-01-24806,2017,Diaby 2017 Breast Cancer Res Treat,280000,1st line: pertuzumab plus trastuzumab plus docetaxel [THP]; 2nd line: T-DM1; 3rd line: capecitabine VERSUS Sequence 4: (no T-DM1 or pertuzumab) IN Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico.,28840424,Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico.,1st line: pertuzumab plus trastuzumab plus docetaxel [THP]; 2nd line: T-DM1; 3rd line: capecitabine,Economic evaluation of sequencing strategies in HER2-positive metastatic breast cancer in Mexico: a contrast between public and private payer perspectives.,Sequence 4: (no T-DM1 or pertuzumab),NE
2017-01-24806,2017,Diaby 2017 Breast Cancer Res Treat,280000,1st line: pertuzumab plus trastuzumab plus docetaxel [THP]; 2nd line: T-DM1; 3rd line: capecitabine VERSUS Sequence 4: (no T-DM1 or pertuzumab) IN Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.,28840424,Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.,1st line: pertuzumab plus trastuzumab plus docetaxel [THP]; 2nd line: T-DM1; 3rd line: capecitabine,Economic evaluation of sequencing strategies in HER2-positive metastatic breast cancer in Mexico: a contrast between public and private payer perspectives.,Sequence 4: (no T-DM1 or pertuzumab),NE
2017-01-24806,2017,Diaby 2017 Breast Cancer Res Treat,290000,"Pertuzumab, no T-DM1 VERSUS Sequence 4: (no T-DM1 or pertuzumab) IN Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.",28840424,Specific disease- HER2-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Mexico; Other- Newly diagnosed patients.,"Pertuzumab, no T-DM1",Economic evaluation of sequencing strategies in HER2-positive metastatic breast cancer in Mexico: a contrast between public and private payer perspectives.,Sequence 4: (no T-DM1 or pertuzumab),NE
