Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2012-01-08737,2012,Sharp 2012 Br J Cancer,13000,Biennial guaiac-based faecal occult blood test (gFOBT) with reflex faecal immunochemical tests (FIT) among 65-74 year individuals VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Biennial guaiac-based faecal occult blood test (gFOBT) with reflex faecal immunochemical tests (FIT) among 65-74 year individuals,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08737,2012,Sharp 2012 Br J Cancer,3000,Biennial reflex faecal immunochemical tests (FIT) among 55-74 year individuals VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Biennial reflex faecal immunochemical tests (FIT) among 55-74 year individuals,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08737,2012,Sharp 2012 Br J Cancer,3000,Biennial reflex faecal immunochemical tests (FIT) among 65-74 year individuals VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Biennial reflex faecal immunochemical tests (FIT) among 65-74 year individuals,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08737,2012,Sharp 2012 Br J Cancer,3200,Biennial reflex faecal immunochemical tests (FIT) among 55-64 year individuals VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Biennial reflex faecal immunochemical tests (FIT) among 55-64 year individuals,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08737,2012,Sharp 2012 Br J Cancer,4700,Once-only flexible sigmoidoscopy (F-SIG) at age 55 VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Once-only flexible sigmoidoscopy (F-SIG) at age 55,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08737,2012,Sharp 2012 Br J Cancer,6400,Biennial guaiac-based faecal occult blood test (gFOBT) with reflex faecal immunochemical tests (FIT) among 55-64 year individuals VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Biennial guaiac-based faecal occult blood test (gFOBT) with reflex faecal immunochemical tests (FIT) among 55-64 year individuals,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08737,2012,Sharp 2012 Br J Cancer,7800,Biennial guaiac-based faecal occult blood test (gFOBT) with reflex faecal immunochemical tests (FIT) among 55-74 year individuals VERSUS None IN Adult population of Ireland,22343624,Adult population of Ireland,Biennial guaiac-based faecal occult blood test (gFOBT) with reflex faecal immunochemical tests (FIT) among 55-74 year individuals,"Cost-effectiveness of population-based screening for colorectal cancer: a comparison of guaiac-based faecal occult blood testing, faecal immunochemical testing and flexible sigmoidoscopy.",None,NE
2012-01-08463,2012,Gillespie                        2012 Sex Transm Infect,170000,Screening program for Chlamydia trachomatis VERSUS None IN Individuals aged 18-29 years in Ireland.,22213681,Individuals aged 18-29 years in Ireland.,Screening program for Chlamydia trachomatis,The cost and cost-effectiveness of opportunistic screening for Chlamydia trachomatis in Ireland.,None,NE
2011-01-08152,2011,Sadique                          2011 Crit Care,30000,Drotrecogin alfa (DrotAA) VERSUS None IN UK adults with severe sepsis and 3-5 organ systems failing within 24 hours of admission to critical care unit,21943177,UK adults with severe sepsis and 3-5 organ systems failing within 24 hours of admission to critical care unit,Drotrecogin alfa (DrotAA),"Is Drotrecogin alfa (activated) for adults with severe sepsis, cost-effective in routine clinical practice?",None,NE
2011-01-08152,2011,Sadique                          2011 Crit Care,55000,Drotrecogin alfa (DrotAA) VERSUS None IN UK adults with severe sepsis and 2-5 organ systems failing within 24 hours of admission to critical care unit,21943177,UK adults with severe sepsis and 2-5 organ systems failing within 24 hours of admission to critical care unit,Drotrecogin alfa (DrotAA),"Is Drotrecogin alfa (activated) for adults with severe sepsis, cost-effective in routine clinical practice?",None,NE
2011-01-08152,2011,Sadique                          2011 Crit Care,Dominated,Drotrecogin alfa (DrotAA) VERSUS None IN UK adults with severe sepsis and 2 organ system failing within 24 hours of admission to critical care unit,21943177,UK adults with severe sepsis and 2 organ system failing within 24 hours of admission to critical care unit,Drotrecogin alfa (DrotAA),"Is Drotrecogin alfa (activated) for adults with severe sepsis, cost-effective in routine clinical practice?",None,NW
2011-01-07959,2011,Sultan                           2011 J Vasc Surg,5000,Sequential compression biomechanical device VERSUS None IN Patients with mean age of 75 years with critical limbischemia (CLI) and had nonreconstructible arterial disease in Ireland,21571490,Patients with mean age of 75 years with critical limbischemia (CLI) and had nonreconstructible arterial disease in Ireland,Sequential compression biomechanical device,Sequential compression biomechanical device in patients with critical limb ischemia and nonreconstructible peripheral vascular disease.,None,NE
2011-01-07776,2011,Tilson                 2011 Vaccine,120000,Rotarix vaccination VERSUS None IN Irish children under 5 years: societal perspective,21821085,Irish children under 5 years: societal perspective,Rotarix vaccination,Cost-effectiveness of universal rotavirus vaccination in reducing rotavirus gastroenteritis in Ireland.,None,NE
2011-01-07776,2011,Tilson                 2011 Vaccine,190000,Rotarix vaccination VERSUS None IN Irish children under 5 years: health care perspective,21821085,Irish children under 5 years: health care perspective,Rotarix vaccination,Cost-effectiveness of universal rotavirus vaccination in reducing rotavirus gastroenteritis in Ireland.,None,NE
2011-01-07776,2011,Tilson                 2011 Vaccine,200000,RotaTeq vaccination VERSUS None IN Irish children under 5 years: health care perspective,21821085,Irish children under 5 years: health care perspective,RotaTeq vaccination,Cost-effectiveness of universal rotavirus vaccination in reducing rotavirus gastroenteritis in Ireland.,None,NE
2011-01-07581,2011,Khdour 2011 Int J Clin Pharm,Cost-Saving,Pharmacy-led education and self-management programme VERSUS Usual care IN COPD patients aged over 45 years,21643784,COPD patients aged over 45 years,Pharmacy-led education and self-management programme,Cost-utility analysis of a pharmacy-led self-management programme for patients with COPD.,Usual care,SE
2011-01-07309,2011,Badger 2011 Eur J Vasc Endovasc Surg,5300,National screening programme including invitation to participate in abdominal aortic aneurysm (AAA) screening program along with information on the condition VERSUS Standard care IN 65 year old males with no prior abdominal aortic aneurysm,21511501,65 year old males with no prior abdominal aortic aneurysm,National screening programme including invitation to participate in abdominal aortic aneurysm (AAA) screening program along with information on the condition,Implications of Attendance Patterns in Northern Ireland for Abdominal Aortic Aneurysm Screening.,Standard care,NE
2010-01-11806,2010,Demarteau 2010 J Med Econ,Cost-Saving,Quadrivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 18 and low-risk HPV types 6 and 11 VERSUS Bivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 16 and 18 IN 12 year old girls in France,20504110,12 year old girls in France,Quadrivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 18 and low-risk HPV types 6 and 11,Modelling the economic value of cross- and sustained-protection in vaccines against cervical cancer.,Bivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 16 and 18,SE
2010-01-11806,2010,Demarteau 2010 J Med Econ,Cost-Saving,Quadrivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 18 and low-risk HPV types 6 and 11 VERSUS Bivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 16 and 18 IN 12 year old girls in Ireland,20504110,12 year old girls in Ireland,Quadrivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 18 and low-risk HPV types 6 and 11,Modelling the economic value of cross- and sustained-protection in vaccines against cervical cancer.,Bivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 16 and 18,SE
2010-01-11806,2010,Demarteau 2010 J Med Econ,Cost-Saving,Quadrivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 18 and low-risk HPV types 6 and 11 VERSUS Bivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 16 and 18 IN 12 year old girls in Italy,20504110,12 year old girls in Italy,Quadrivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 18 and low-risk HPV types 6 and 11,Modelling the economic value of cross- and sustained-protection in vaccines against cervical cancer.,Bivalent human papillomavirus (HPV) vaccine B- lifetime protection against HPV types 16 and 18,SE
1 2 3 4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
