Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-33874,2020,Suarez-Llanos 2020 Arch Med Sci,200000,"control of food intake, protein, anthropometry nutrition screening tool at hospital intake VERSUS Standard/Usual Care- no nutrition screening; responsible doctor requested the nutrition parameters and prescribed specific nutritional treatment when considered appropriate IN Healthy; Age- Adult; Gender- Both; Country- Spain.",0,Healthy; Age- Adult; Gender- Both; Country- Spain.,"control of food intake, protein, anthropometry nutrition screening tool at hospital intake",Cost-effectiveness of the hospital nutrition screening tool CIPA.,Standard/Usual Care- no nutrition screening; responsible doctor requested the nutrition parameters and prescribed specific nutritional treatment when considered appropriate,NE
2020-01-33874,2020,Suarez-Llanos 2020 Arch Med Sci,770000,"control of food intake, protein, anthropometry nutrition screening tool at hospital intake VERSUS Standard/Usual Care- no nutrition screening; responsible doctor requested the nutrition parameters and prescribed specific nutritional treatment when considered appropriate IN Healthy; Age- Adult; Gender- Both; Country- Spain.",0,Healthy; Age- Adult; Gender- Both; Country- Spain.,"control of food intake, protein, anthropometry nutrition screening tool at hospital intake",Cost-effectiveness of the hospital nutrition screening tool CIPA.,Standard/Usual Care- no nutrition screening; responsible doctor requested the nutrition parameters and prescribed specific nutritional treatment when considered appropriate,NE
2020-01-33874,2020,Suarez-Llanos 2020 Arch Med Sci,Cost-Saving,"control of food intake, protein, anthropometry nutrition screening tool at hospital intake VERSUS Standard/Usual Care- no nutrition screening; responsible doctor requested the nutrition parameters and prescribed specific nutritional treatment when considered appropriate IN Healthy; Age- Adult; Gender- Both; Country- Spain.",0,Healthy; Age- Adult; Gender- Both; Country- Spain.,"control of food intake, protein, anthropometry nutrition screening tool at hospital intake",Cost-effectiveness of the hospital nutrition screening tool CIPA.,Standard/Usual Care- no nutrition screening; responsible doctor requested the nutrition parameters and prescribed specific nutritional treatment when considered appropriate,SE
2020-01-33653,2020,Selva-Sevilla 2020 Int. J. Environ. Res. Public Health,Cost-Saving,punch grafting VERSUS no punch grafting IN Specific disease- chronic wounds; Age- Adult; Gender- Both; Country- Spain.,0,Specific disease- chronic wounds; Age- Adult; Gender- Both; Country- Spain.,punch grafting,Bayesian Regression Model for a Cost-Utility and Cost-Effectiveness Analysis Comparing Punch Grafting Versus Usual Care for the Treatment of Chronic Wounds.,no punch grafting,SE
2020-01-33503,2020,McEwan 2020 Eur. J. Heart Fail.,11000,dapagliflozin + standard therapy VERSUS Standard/Usual Care- standard/usual care IN Specific disease- heart failure; Age- Adult; Gender- Both; Country- Spain; Other- reduced ejection fraction.,0,Specific disease- heart failure; Age- Adult; Gender- Both; Country- Spain; Other- reduced ejection fraction.,dapagliflozin + standard therapy,Cost-effectiveness of dapagliflozin as a treatment for heart failure with reduced ejection fraction: a multinational health-economic analysis of DAPA-HF.,Standard/Usual Care- standard/usual care,NE
2020-01-33503,2020,McEwan 2020 Eur. J. Heart Fail.,6100,dapagliflozin + standard therapy VERSUS Standard/Usual Care- standard/usual care IN Specific disease- heart failure; Age- Adult; Gender- Both; Country- Germany; Other- reduced ejection fraction.,0,Specific disease- heart failure; Age- Adult; Gender- Both; Country- Germany; Other- reduced ejection fraction.,dapagliflozin + standard therapy,Cost-effectiveness of dapagliflozin as a treatment for heart failure with reduced ejection fraction: a multinational health-economic analysis of DAPA-HF.,Standard/Usual Care- standard/usual care,NE
2020-01-33503,2020,McEwan 2020 Eur. J. Heart Fail.,6600,dapagliflozin + standard therapy VERSUS Standard/Usual Care- standard/usual care IN Specific disease- heart failure; Age- Adult; Gender- Both; Country- United Kingdom; Other- reduced ejection fraction.,0,Specific disease- heart failure; Age- Adult; Gender- Both; Country- United Kingdom; Other- reduced ejection fraction.,dapagliflozin + standard therapy,Cost-effectiveness of dapagliflozin as a treatment for heart failure with reduced ejection fraction: a multinational health-economic analysis of DAPA-HF.,Standard/Usual Care- standard/usual care,NE
2020-01-33432,2020,Piera-Jimenez 2020 J. Med. Internet Res.,150000,"self-monitoring devices and tele-communicated health education program VERSUS Standard/Usual Care- standard/usual care IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",0,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",self-monitoring devices and tele-communicated health education program,Changing the Health Behavior of Patients With Cardiovascular Disease Through an Electronic Health Intervention in Three Different Countries: Cost-Effectiveness Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2 Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,NE
2020-01-33432,2020,Piera-Jimenez 2020 J. Med. Internet Res.,23000,"self-monitoring devices and tele-communicated health education program VERSUS Standard/Usual Care- standard/usual care IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",0,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",self-monitoring devices and tele-communicated health education program,Changing the Health Behavior of Patients With Cardiovascular Disease Through an Electronic Health Intervention in Three Different Countries: Cost-Effectiveness Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2 Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,SW
2020-01-33432,2020,Piera-Jimenez 2020 J. Med. Internet Res.,Dominated,"self-monitoring devices and tele-communicated health education program VERSUS Standard/Usual Care- standard/usual care IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",0,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan; Other- diagnosed with either hypertension, coronary artery disease, or symptomatic heart failure + two or more of the risk factors increased cholesterol, smoking, diabetes, sedentary lifestyle, and psychosocial risk factors.",self-monitoring devices and tele-communicated health education program,Changing the Health Behavior of Patients With Cardiovascular Disease Through an Electronic Health Intervention in Three Different Countries: Cost-Effectiveness Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2 Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,NW
