Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2019-01-31285,2019,Shaker 2019 J Allergy Clin Immunol Pract,870000,chronic spontaneous urticaria (csu) screening test VERSUS None IN Healthy; Age- 19 to 40 years; Gender- Both; Country- United States.,31751758,Healthy; Age- 19 to 40 years; Gender- Both; Country- United States.,chronic spontaneous urticaria (csu) screening test,Optimizing Value in the Evaluation of Chronic Spontaneous Urticaria: A Cost-Effectiveness Analysis.,None,NE
2019-01-31152,2019,Zhang 2019 PLoS One,220000,"universal non-invasive prenatal testing VERSUS Contingent non-invasive prenatal testing IN Specific disease- down syndrome; Age- 19 to 40 years, 41 to 64 years; Gender- Female; Country- Canada; Other- Pregnancy.",31800591,"Specific disease- down syndrome; Age- 19 to 40 years, 41 to 64 years; Gender- Female; Country- Canada; Other- Pregnancy.",universal non-invasive prenatal testing,Cost-effectiveness of prenatal screening and diagnostic strategies for Down syndrome: A microsimulation modeling analysis.,Contingent non-invasive prenatal testing,NE
2019-01-31152,2019,Zhang 2019 PLoS One,Cost-Saving,"contingent non-invasive prenatal testing VERSUS Serum-only testing IN Specific disease- down syndrome; Age- 19 to 40 years, 41 to 64 years; Gender- Female; Country- Canada; Other- Pregnancy.",31800591,"Specific disease- down syndrome; Age- 19 to 40 years, 41 to 64 years; Gender- Female; Country- Canada; Other- Pregnancy.",contingent non-invasive prenatal testing,Cost-effectiveness of prenatal screening and diagnostic strategies for Down syndrome: A microsimulation modeling analysis.,Serum-only testing,SE
2019-01-30803,2019,Rattanachotphanit 2019 Pharmacoeconomics,10000,Edoxaban VERSUS Warfarin adjusted dose IN Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,30387074,Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,Edoxaban,Cost-Effectiveness Analysis of Direct-Acting Oral Anticoagulants for Stroke Prevention in Thai Patients with Non-Valvular Atrial Fibrillation and a High Risk of Bleeding.,Warfarin adjusted dose,NE
2019-01-30803,2019,Rattanachotphanit 2019 Pharmacoeconomics,12000,Dabigatran VERSUS Warfarin adjusted dose IN Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,30387074,Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,Dabigatran,Cost-Effectiveness Analysis of Direct-Acting Oral Anticoagulants for Stroke Prevention in Thai Patients with Non-Valvular Atrial Fibrillation and a High Risk of Bleeding.,Warfarin adjusted dose,NE
2019-01-30803,2019,Rattanachotphanit 2019 Pharmacoeconomics,17000,Dabigatran VERSUS Warfarin adjusted dose IN Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,30387074,Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,Dabigatran,Cost-Effectiveness Analysis of Direct-Acting Oral Anticoagulants for Stroke Prevention in Thai Patients with Non-Valvular Atrial Fibrillation and a High Risk of Bleeding.,Warfarin adjusted dose,NE
2019-01-30803,2019,Rattanachotphanit 2019 Pharmacoeconomics,18000,Rivaroxaban VERSUS Warfarin adjusted dose IN Specific disease- Atrial Fibrillation ; Age- Adult; Gender- Both; Country- Thailand.,30387074,Specific disease- Atrial Fibrillation ; Age- Adult; Gender- Both; Country- Thailand.,Rivaroxaban,Cost-Effectiveness Analysis of Direct-Acting Oral Anticoagulants for Stroke Prevention in Thai Patients with Non-Valvular Atrial Fibrillation and a High Risk of Bleeding.,Warfarin adjusted dose,NE
2019-01-30803,2019,Rattanachotphanit 2019 Pharmacoeconomics,21000,Edoxaban VERSUS Warfarin adjusted dose IN Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,30387074,Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,Edoxaban,Cost-Effectiveness Analysis of Direct-Acting Oral Anticoagulants for Stroke Prevention in Thai Patients with Non-Valvular Atrial Fibrillation and a High Risk of Bleeding.,Warfarin adjusted dose,NE
2019-01-30803,2019,Rattanachotphanit 2019 Pharmacoeconomics,22000,Apixaban VERSUS Warfarin adjusted dose IN Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,30387074,Specific disease- Atrial Fibrillation; Age- Adult; Gender- Both; Country- Thailand.,Apixaban,Cost-Effectiveness Analysis of Direct-Acting Oral Anticoagulants for Stroke Prevention in Thai Patients with Non-Valvular Atrial Fibrillation and a High Risk of Bleeding.,Warfarin adjusted dose,NE
2019-01-30343,2019,Smith 2019 AJR Am J Roentgenol,800000,nephron-sparing surgery VERSUS Standard/Usual Care- Active Surveillance IN Specific disease- bosniak iif renal cyst; Age- 41 to 64 years; Gender- Female; Country- United States.,30779659,Specific disease- bosniak iif renal cyst; Age- 41 to 64 years; Gender- Female; Country- United States.,nephron-sparing surgery,Active Surveillance Versus Nephron-Sparing Surgery for a Bosniak IIF or III Renal Cyst: A Cost-Effectiveness Analysis.,Standard/Usual Care- Active Surveillance,NE
2019-01-30343,2019,Smith 2019 AJR Am J Roentgenol,Dominated,nephron sparing surgery VERSUS active surveillance IN Specific disease- bosniak iif renal cyst; Age- 41 to 64 years; Gender- Male; Country- United States.,30779659,Specific disease- bosniak iif renal cyst; Age- 41 to 64 years; Gender- Male; Country- United States.,nephron sparing surgery,Active Surveillance Versus Nephron-Sparing Surgery for a Bosniak IIF or III Renal Cyst: A Cost-Effectiveness Analysis.,active surveillance,NW
2019-01-30343,2019,Smith 2019 AJR Am J Roentgenol,Dominated,nephron-sparing surgery VERSUS Standard/Usual Care- Active Surveillance IN Specific disease- bosniak iii renal cyst; Age- 41 to 64 years; Gender- Female; Country- United States.,30779659,Specific disease- bosniak iii renal cyst; Age- 41 to 64 years; Gender- Female; Country- United States.,nephron-sparing surgery,Active Surveillance Versus Nephron-Sparing Surgery for a Bosniak IIF or III Renal Cyst: A Cost-Effectiveness Analysis.,Standard/Usual Care- Active Surveillance,NW
2019-01-30343,2019,Smith 2019 AJR Am J Roentgenol,Dominated,nephron-sparing surgery VERSUS Standard/Usual Care- Active Surveillance IN Specific disease- bosniak iii renal cyst; Age- 41 to 64 years; Gender- Male; Country- United States.,30779659,Specific disease- bosniak iii renal cyst; Age- 41 to 64 years; Gender- Male; Country- United States.,nephron-sparing surgery,Active Surveillance Versus Nephron-Sparing Surgery for a Bosniak IIF or III Renal Cyst: A Cost-Effectiveness Analysis.,Standard/Usual Care- Active Surveillance,NW
