Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-33744,2020,Bak 2020 Ultrasound Obstet Gynecol,90000,five-view fetal heart screening VERSUS Standard/Usual Care- 3 view fetal heart screening: 4 chamber view and right and left ventricular outflowtracts IN Healthy; Age- Adult; Gender- Female; Country- United States.,0,Healthy; Age- Adult; Gender- Female; Country- United States.,five-view fetal heart screening,Detection of fetal cardiac anomalies: cost-effectiveness of increased number of cardiac views.,Standard/Usual Care- 3 view fetal heart screening: 4 chamber view and right and left ventricular outflowtracts,NE
2020-01-33681,2020,Shafiq 2020 Ann Am Thorac Soc,60000,talc + indwelling pleural catheter VERSUS Standard/Usual Care- symptom-guide catheter drainage IN Specific disease- malignant pleural effusion; Age- Adult; Gender- Both; Country- United States; Other- in absence of non-expandable lung.,0,Specific disease- malignant pleural effusion; Age- Adult; Gender- Both; Country- United States; Other- in absence of non-expandable lung.,talc + indwelling pleural catheter,Indwelling Pleural Catheter Drainage Strategy for Malignant Effusion: A Cost-Effectiveness Analysis.,Standard/Usual Care- symptom-guide catheter drainage,NE
2020-01-33681,2020,Shafiq 2020 Ann Am Thorac Soc,Dominated,daily catheter drainage VERSUS talc + indwelling pleural catheter IN Specific disease- malignant pleural effusion; Age- Adult; Gender- Both; Country- United States.,0,Specific disease- malignant pleural effusion; Age- Adult; Gender- Both; Country- United States.,daily catheter drainage,Indwelling Pleural Catheter Drainage Strategy for Malignant Effusion: A Cost-Effectiveness Analysis.,talc + indwelling pleural catheter,NW
2020-01-33594,2020,Pastorino 2020 PLoS ONE,1100,age-targeted gene sequencing for lynch syndrome with a revised bethesda criteria assessment VERSUS None IN Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,0,Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,age-targeted gene sequencing for lynch syndrome with a revised bethesda criteria assessment,Cost-effectiveness analysis of genetic diagnostic strategies for Lynch syndrome in Italy.,None,NE
2020-01-33594,2020,Pastorino 2020 PLoS ONE,1300,sequential immunohistochemistry and methylation-specific-multiplex ligation probe amplification VERSUS None IN Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,0,Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,sequential immunohistochemistry and methylation-specific-multiplex ligation probe amplification,Cost-effectiveness analysis of genetic diagnostic strategies for Lynch syndrome in Italy.,None,NE
2020-01-33594,2020,Pastorino 2020 PLoS ONE,2000,sequencing of all mismatch repair genes without prior tumor analysis VERSUS None IN Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,0,Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,sequencing of all mismatch repair genes without prior tumor analysis,Cost-effectiveness analysis of genetic diagnostic strategies for Lynch syndrome in Italy.,None,NE
2020-01-33594,2020,Pastorino 2020 PLoS ONE,2200,sequential immunohistochemistry and methylation-specific-multiplex ligation probe amplification VERSUS age-targeted gene sequencing with a revised bethesda criteria assessment IN Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,0,Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,sequential immunohistochemistry and methylation-specific-multiplex ligation probe amplification,Cost-effectiveness analysis of genetic diagnostic strategies for Lynch syndrome in Italy.,age-targeted gene sequencing with a revised bethesda criteria assessment,NE
2020-01-33594,2020,Pastorino 2020 PLoS ONE,5000,sequencing of all mismatch repair genes without prior tumor analysis VERSUS sequential immunohistochemistry and methylation-specific-multiplex ligation probe amplification analysis IN Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,0,Specific disease- colorectal cancer; Age- Adult; Gender- Both; Country- Italy.,sequencing of all mismatch repair genes without prior tumor analysis,Cost-effectiveness analysis of genetic diagnostic strategies for Lynch syndrome in Italy.,sequential immunohistochemistry and methylation-specific-multiplex ligation probe amplification analysis,NE
2020-01-33379,2020,Gassert 2020 Ultraschall Med,Cost-Saving,contrast enhanced ultrasound VERSUS Standard/Usual Care- mri IN Specific disease- renal lesions; Age- Adult; Gender- Both; Country- United States; Other- cystic renal lesions.,0,Specific disease- renal lesions; Age- Adult; Gender- Both; Country- United States; Other- cystic renal lesions.,contrast enhanced ultrasound,Comparison of Magnetic Resonance Imaging and Contrast-Enhanced Ultrasound as Diagnostic Options for Unclear Cystic Renal Lesions: A Cost-Effectiveness Analysis.,Standard/Usual Care- mri,SE
2020-01-32792,2020,Jiang 2020 BMC Pulm. Med.,9500,full chest computed tomographic calcium scoring VERSUS Standard/Usual Care- Conventional Computed Tomographic Calcium Scoring IN Specific disease- coronary artery disease; Age- Adult; Gender- Both; Country- United States; Other- requires CT calcium scoring to screen for coronary artery disease.,32631384,Specific disease- coronary artery disease; Age- Adult; Gender- Both; Country- United States; Other- requires CT calcium scoring to screen for coronary artery disease.,full chest computed tomographic calcium scoring,Conventional Computed Tomographic Calcium Scoring vs full chest CTCS for lung cancer  screening: a cost-effectiveness analysis.,Standard/Usual Care- Conventional Computed Tomographic Calcium Scoring,NE
