Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-33044,2020,Liu 2020 Int. J. Environ. Res. Public Health,Cost-Saving,"daclatasvir + asunaprevir VERSUS daclatasvir + asunaprevir (at F0-no fibrosis) IN Specific disease- hepatitis c; Age- 19 to 40 years; Gender- Both; Country- China; Other- newly diagnosed, treatment-naïve genotype 1b HCV RNA positive, people who inject drugs.",32012839,"Specific disease- hepatitis c; Age- 19 to 40 years; Gender- Both; Country- China; Other- newly diagnosed, treatment-naïve genotype 1b HCV RNA positive, people who inject drugs.",daclatasvir + asunaprevir,Economic Evaluation of Hepatitis C Treatment Extension to Acute Infection and  Early-Stage Fibrosis Among Patients Who Inject Drugs in Developing Countries: A Case  of China.,daclatasvir + asunaprevir (at F0-no fibrosis),SE
2020-01-33044,2020,Liu 2020 Int. J. Environ. Res. Public Health,Cost-Saving,"peg-interferon VERSUS Peg-interferon plus Ribavirin (at F0-no fibrosis) IN Specific disease- hepatitis c; Age- 19 to 40 years; Gender- Both; Country- China; Other- newly diagnosed, treatment-naïve genotype 1b HCV RNA positive, people who inject drugs.",32012839,"Specific disease- hepatitis c; Age- 19 to 40 years; Gender- Both; Country- China; Other- newly diagnosed, treatment-naïve genotype 1b HCV RNA positive, people who inject drugs.",peg-interferon,Economic Evaluation of Hepatitis C Treatment Extension to Acute Infection and  Early-Stage Fibrosis Among Patients Who Inject Drugs in Developing Countries: A Case  of China.,Peg-interferon plus Ribavirin (at F0-no fibrosis),SE
2020-01-32998,2020,Quijano 2020 Tech. Coloproctol.,1900,"robotic rectal resection VERSUS Standard/Usual Care- laprascopic rectal resection IN Specific disease- rectal cancer; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain.",32020350,"Specific disease- rectal cancer; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain.",robotic rectal resection,Robotic versus laparoscopic surgery for rectal cancer: a comparative  cost-effectiveness study.,Standard/Usual Care- laprascopic rectal resection,NE
2020-01-32961,2020,Mantovani 2020 Clin. Drug Invest.,42000,"sativex VERSUS None IN Specific disease- multiple sclerosis; Age- Adult; Gender- Both; Country- Italy; Other- treatment-resistant, moderate-to-severe (NRS score >=4) multiple sclerosis spasticity.",32130684,"Specific disease- multiple sclerosis; Age- Adult; Gender- Both; Country- Italy; Other- treatment-resistant, moderate-to-severe (NRS score >=4) multiple sclerosis spasticity.",sativex,Cost-Effectiveness Analysis of Cannabinoid Oromucosal Spray Use for the Management  of Spasticity in Subjects with Multiple Sclerosis.,None,NE
2020-01-32938,2020,Panje 2020 Ann. Oncol.,93000,durvalumab VERSUS Standard/Usual Care- observational follow up exams until progression IN Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Switzerland; Other- responding to radiochemotherapy.,32107097,Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Switzerland; Other- responding to radiochemotherapy.,durvalumab,A cost-effectiveness analysis of consolidation immunotherapy with durvalumab in  stage III NSCLC responding to definitive radiochemotherapy in Switzerland.,Standard/Usual Care- observational follow up exams until progression,NE
2020-01-32851,2020,Lotfi 2020 DARU J. Pharm. Sci.,110000,factor viii diet therapy prepared using recombinant technique VERSUS factor viii prepared using blood plasma IN Specific disease- hemophilia a; Age- Adult; Gender- Both; Country- Iran.,32323144,Specific disease- hemophilia a; Age- Adult; Gender- Both; Country- Iran.,factor viii diet therapy prepared using recombinant technique,Cost-utility analysis of factor VIII diet therapies prepared using blood plasma vs.  recombinant technique for patients with hemophilia A.,factor viii prepared using blood plasma,NE
2020-01-32826,2020,Suwantika 2020 Int. J. Environ. Res. Public Health,10000,dengue vaccination VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,32545688,Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,dengue vaccination,Cost-Effectiveness of Dengue Vaccination in Indonesia: Considering Integrated  Programs with Wolbachia-Infected Mosquitos and Health Education.,None,NE
2020-01-32826,2020,Suwantika 2020 Int. J. Environ. Res. Public Health,4600,dengue vaccination + wolbachia program VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,32545688,Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,dengue vaccination + wolbachia program,Cost-Effectiveness of Dengue Vaccination in Indonesia: Considering Integrated  Programs with Wolbachia-Infected Mosquitos and Health Education.,None,NE
2020-01-32826,2020,Suwantika 2020 Int. J. Environ. Res. Public Health,4800,dengue vaccination + wolbachia program VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,32545688,Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,dengue vaccination + wolbachia program,Cost-Effectiveness of Dengue Vaccination in Indonesia: Considering Integrated  Programs with Wolbachia-Infected Mosquitos and Health Education.,None,NE
2020-01-32826,2020,Suwantika 2020 Int. J. Environ. Res. Public Health,5500,dengue vaccination + health education VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,32545688,Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,dengue vaccination + health education,Cost-Effectiveness of Dengue Vaccination in Indonesia: Considering Integrated  Programs with Wolbachia-Infected Mosquitos and Health Education.,None,NE
2020-01-32826,2020,Suwantika 2020 Int. J. Environ. Res. Public Health,5700,dengue vaccination + health education VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,32545688,Healthy; Age- 0 to 18 years; Gender- Both; Country- Indonesia.,dengue vaccination + health education,Cost-Effectiveness of Dengue Vaccination in Indonesia: Considering Integrated  Programs with Wolbachia-Infected Mosquitos and Health Education.,None,NE
2020-01-32820,2020,Ioannou 2020 Int. J. Environ. Res. Public Health,17000,anthracyclines + trastuzumab VERSUS Chemotherapy IN Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Cyprus; Other- her2+ breast cancer.,32560485,Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Cyprus; Other- her2+ breast cancer.,anthracyclines + trastuzumab,Real-World Setting Cost-Effectiveness Analysis Comparing Three Therapeutic Schemes  of One-Year Adjuvant Trastuzumab in HER2-Positive Early Breast Cancer from the  Cyprus NHS Payer Perspective.,Chemotherapy,NE
