Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,79000,Biosimilar infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,Biosimilar infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,79000,Infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Spain.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Spain.,Infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,83000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in France.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in France.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,83000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Hungary.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Hungary.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,85000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in France.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in France.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,86000,Infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,Infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,87000,Biosimilar infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Germany.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Germany.,Biosimilar infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,88000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,90000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,93000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Belgium.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
