Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34020,2021,KovÃ¡cs 2021 Epilepsy Behav,3400,"subdural grid electrodes --> resective surgery VERSUS Standard/Usual Care- medical management IN Specific disease- epilepsy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Hungary; Other- drug-resistant, partial-onset epilepsy.",33257296,"Specific disease- epilepsy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Hungary; Other- drug-resistant, partial-onset epilepsy.",subdural grid electrodes --> resective surgery,Cost-effectiveness analysis of invasive EEG monitoring in drug-resistant epilepsy.,Standard/Usual Care- medical management,NE
2021-01-34020,2021,KovÃ¡cs 2021 Epilepsy Behav,5200,"stereoelectroencephalography --> resective surgery VERSUS Standard/Usual Care- medical management IN Specific disease- epilepsy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Hungary; Other- drug-resistant, partial-onset epilepsy.",33257296,"Specific disease- epilepsy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Hungary; Other- drug-resistant, partial-onset epilepsy.",stereoelectroencephalography --> resective surgery,Cost-effectiveness analysis of invasive EEG monitoring in drug-resistant epilepsy.,Standard/Usual Care- medical management,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,130000,Vedolizumab VERSUS Standard/Usual Care IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Vedolizumab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Standard/Usual Care,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,150000,Biosimilar-infliximab (bsIFX) and Vedolizumab VERSUS Biosimilar-infliximab IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Biosimilar-infliximab (bsIFX) and Vedolizumab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Biosimilar-infliximab,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,150000,Biosimilar-infliximab and Adalimumab and Vedolizumab VERSUS Biosimilar-infliximab and Adalimumab IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Biosimilar-infliximab and Adalimumab and Vedolizumab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Biosimilar-infliximab and Adalimumab,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,42000,Biosimilar-infliximab VERSUS Standard/Usual Care IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Biosimilar-infliximab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Standard/Usual Care,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,60000,Originator-infliximab VERSUS Standard/Usual Care IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Originator-infliximab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Standard/Usual Care,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,73000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Adalimumab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Standard/Usual Care,NE
2018-01-25855,2018,Baji 2018 United European Gastroenterol J,81000,Biosimilar-infliximab (bsIFX) and Adalimumab VERSUS Biosimilar-infliximab IN Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,29511561,Specific disease- Crohn's Disease; Age- Adult; Gender- Both; Country- Hungary.,Biosimilar-infliximab (bsIFX) and Adalimumab,Cost-effectiveness of biological treatment sequences for fistulising Crohn''s disease across Europe.,Biosimilar-infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,100000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in United Kingdom.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Italy.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Italy.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,Adalimumab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Netherlands.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Netherlands.,Adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Italy.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Italy.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Netherlands.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Netherlands.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,biosimilar infliximab and adalimumab VERSUS Biosimilar infliximab IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Spain.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Spain.,biosimilar infliximab and adalimumab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Biosimilar infliximab,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,Infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Germany.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Germany.,Infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
2017-01-23311,2017,Rencz 2017 Expert Rev Pharmacoecon Outcomes Res,110000,Infliximab VERSUS Standard/Usual Care IN Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Sweden.,28434387,Specific disease- Luminal Crohn's disease; Age- Adult; Gender- Both; Country- Europe; Other- Patients with active luminal CD who were eligible for biological treatment in Sweden.,Infliximab,Cost-utility of biological treatment sequences for luminal Crohn''s disease in Europe.,Standard/Usual Care,NE
