Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-35414,2020,Javanbakht 2020 J Med Econ,Cost-Saving,"sensiumvitals continuous vital signs monitoring + intermittent vital signs monitoring VERSUS Standard/Usual Care- intermittent vital signs monitoring IN Healthy; Age- Adult; Gender- Both; Country- United Kingdom; Other- status post colorectal resections, stoma formations, stoma reversals, hernia repairs, or fistula exploration, readmission due to sepsis.",32212979,"Healthy; Age- Adult; Gender- Both; Country- United Kingdom; Other- status post colorectal resections, stoma formations, stoma reversals, hernia repairs, or fistula exploration, readmission due to sepsis.",sensiumvitals continuous vital signs monitoring + intermittent vital signs monitoring,Cost utility analysis of continuous and intermittent versus intermittent vital signs  monitoring in patients admitted to surgical wards.,Standard/Usual Care- intermittent vital signs monitoring,SE
2020-01-35210,2020,Javanbakht 2020 J Med Econ,11000,normothermic machine perfusion (organox metra device) VERSUS Standard/Usual Care- static cold storage IN Specific disease- end-stage liver disease; Age- Adult; Gender- Both; Country- United Kingdom; Other- on liver transplant waitlist.,32729749,Specific disease- end-stage liver disease; Age- Adult; Gender- Both; Country- United Kingdom; Other- on liver transplant waitlist.,normothermic machine perfusion (organox metra device),Cost-utility analysis of normothermic liver perfusion with the OrganOx metra  compared to static cold storage in the United Kingdom.,Standard/Usual Care- static cold storage,NE
2020-01-35098,2020,Fatemi 2020 Expert Rev Pharmacoecon Outcomes Res,79000,"tofacitinib + methotrexate VERSUS etanercept + methotrexate IN Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Iran; Other- moderate to severe disease, poor response to methotrexate.",33043757,"Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Iran; Other- moderate to severe disease, poor response to methotrexate.",tofacitinib + methotrexate,Cost-effectiveness analysis of tofacitinib compared with adalimumab and etanercept  in the treatment of severe active rheumatoid arthritis; Iranian experience.,etanercept + methotrexate,SW
2020-01-35098,2020,Fatemi 2020 Expert Rev Pharmacoecon Outcomes Res,Cost-Saving,"tofacitinib + methotrexate VERSUS adalimumab + methotrexate IN Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Iran; Other- moderate to severe disease, poor response to methotrexate.",33043757,"Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Iran; Other- moderate to severe disease, poor response to methotrexate.",tofacitinib + methotrexate,Cost-effectiveness analysis of tofacitinib compared with adalimumab and etanercept  in the treatment of severe active rheumatoid arthritis; Iranian experience.,adalimumab + methotrexate,SE
2020-01-34831,2020,Kam 2020 Pharmacoeconomics,87000,"inclisiran + statin therapy VERSUS statin therapy IN Specific disease- cardiovascular disease; Age- >=65 years; Gender- Both; Country- Australia; Other- history of atherosclerotic cardiovascular disease with elevated LDL cholesterol of >=70 mg/dL, maximally tolerated statin therapy for >=30 days.",32789593,"Specific disease- cardiovascular disease; Age- >=65 years; Gender- Both; Country- Australia; Other- history of atherosclerotic cardiovascular disease with elevated LDL cholesterol of >=70 mg/dL, maximally tolerated statin therapy for >=30 days.",inclisiran + statin therapy,Inclisiran as Adjunct Lipid-Lowering Therapy for Patients with Cardiovascular  Disease: A Cost-Effectiveness Analysis.,statin therapy,NE
2020-01-34129,2020,Kaur 2020 BMC Health Serv Res,33000,"hearing aid + post-audiological rehabilitation VERSUS None IN Specific disease- moderate hearing loss; Age- Adult; Gender- Both; Country- Singapore; Other- >= 40 decibel hearing level, no usage of hearing aid in the last 10 years, no ear related medical complications, mini-mental state exam score >= 18.",33261603,"Specific disease- moderate hearing loss; Age- Adult; Gender- Both; Country- Singapore; Other- >= 40 decibel hearing level, no usage of hearing aid in the last 10 years, no ear related medical complications, mini-mental state exam score >= 18.",hearing aid + post-audiological rehabilitation,Cost-utility analysis of hearing aid device for older adults in the community: a  delayed start study.,None,NE
2020-01-34129,2020,Kaur 2020 BMC Health Serv Res,9200,"hearing aid + post-audiological rehabilitation VERSUS None IN Specific disease- moderate hearing loss; Age- Adult; Gender- Both; Country- Singapore; Other- >= 40 decibel hearing level, no usage of hearing aid in the last 10 years, no ear related medical complications, mini-mental state exam score >= 18.",33261603,"Specific disease- moderate hearing loss; Age- Adult; Gender- Both; Country- Singapore; Other- >= 40 decibel hearing level, no usage of hearing aid in the last 10 years, no ear related medical complications, mini-mental state exam score >= 18.",hearing aid + post-audiological rehabilitation,Cost-utility analysis of hearing aid device for older adults in the community: a  delayed start study.,None,NE
2020-01-33712,2020,Tichy 2020 Clin. Ther.,4100,ceftazidime + avibactam VERSUS Standard/Usual Care- meropenem empirical treatment IN Specific disease- hospital acquired pneumonia; Age- Unknown; Gender- Both; Country- Italy.,0,Specific disease- hospital acquired pneumonia; Age- Unknown; Gender- Both; Country- Italy.,ceftazidime + avibactam,"Cost-effectiveness Comparison of Ceftazidime/Avibactam Versus Meropenem in the Empirical Treatment of Hospital-acquired Pneumonia, Including Ventilator-associated Pneumonia, in Italy.",Standard/Usual Care- meropenem empirical treatment,NE
2020-01-33304,2020,Forne 2020 Eur J Prev Cardiol,2500,percutaneous coronary intervention VERSUS Standard/Usual Care- standard/usual care IN Specific disease- acute coronary syndrome; Age- >=65 years; Gender- Male; Country- Germany; Other- first acute coronary syndrome hospitalization.,0,Specific disease- acute coronary syndrome; Age- >=65 years; Gender- Male; Country- Germany; Other- first acute coronary syndrome hospitalization.,percutaneous coronary intervention,A cost-utility analysis of increasing percutaneous coronary intervention use in elderly patients with acute coronary syndromes in six European countries.,Standard/Usual Care- standard/usual care,NE
2020-01-33304,2020,Forne 2020 Eur J Prev Cardiol,2800,percutaneous coronary intervention in all patients VERSUS Standard/Usual Care- standard/usual care IN Specific disease- acute coronary syndrome; Age- >=65 years; Gender- Male; Country- Germany; Other- first acute coronary syndrome hospitalization.,0,Specific disease- acute coronary syndrome; Age- >=65 years; Gender- Male; Country- Germany; Other- first acute coronary syndrome hospitalization.,percutaneous coronary intervention in all patients,A cost-utility analysis of increasing percutaneous coronary intervention use in elderly patients with acute coronary syndromes in six European countries.,Standard/Usual Care- standard/usual care,NE
