Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-34749,2020,Leeuwenkamp 2020 J Med Econ,72000,"177 lu-dotatate VERSUS 10 mg everolimus administered daily until progression or discontinuation IN Specific disease- midgut neuroendocrine tumors; Age- Adult; Gender- Both; Country- France; Other- unresectable, locally advanced or metastatic, progressive, somatostatin receptor positive.",32990484,"Specific disease- midgut neuroendocrine tumors; Age- Adult; Gender- Both; Country- France; Other- unresectable, locally advanced or metastatic, progressive, somatostatin receptor positive.",177 lu-dotatate,Cost-effectiveness of Lutetium [(177)Lu] oxodotreotide versus best supportive care  with octreotide in patients with midgut neuroendocrine tumors in France.,10 mg everolimus administered daily until progression or discontinuation,NE
2020-01-34585,2020,Armoiry 2020 PLoS One,25000,"percutaneous repair + mitraclip system + guideline directed medical treatment VERSUS guideline directed medical treatment IN Specific disease- mitral regurgitation; Age- Adult; Gender- Both; Country- France; Other- reduced ejection fraction heart failure, severe secondary mitral regurgitation.",33166308,"Specific disease- mitral regurgitation; Age- Adult; Gender- Both; Country- France; Other- reduced ejection fraction heart failure, severe secondary mitral regurgitation.",percutaneous repair + mitraclip system + guideline directed medical treatment,Conflicting findings between the Mitra-Fr and the Coapt trials: Implications  regarding the cost-effectiveness of percutaneous repair for heart failure patients  with severe secondary mitral regurgitation.,guideline directed medical treatment,NE
2020-01-34585,2020,Armoiry 2020 PLoS One,7.3e+006,"percutaneous repair + mitraclip system + guideline directed medical treatment VERSUS guideline directed medical treatment IN Specific disease- mitral regurgitation; Age- Adult; Gender- Both; Country- France; Other- reduced ejection fraction heart failure, severe secondary mitral regurgitation.",33166308,"Specific disease- mitral regurgitation; Age- Adult; Gender- Both; Country- France; Other- reduced ejection fraction heart failure, severe secondary mitral regurgitation.",percutaneous repair + mitraclip system + guideline directed medical treatment,Conflicting findings between the Mitra-Fr and the Coapt trials: Implications  regarding the cost-effectiveness of percutaneous repair for heart failure patients  with severe secondary mitral regurgitation.,guideline directed medical treatment,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,11000,"computed tomography colonography VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",computed tomography colonography,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,25000,"colonoscopy VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",colonoscopy,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,29000,"fecal dna test VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",fecal dna test,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,36000,"blood based test VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",blood based test,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,4400,"colon capsule VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",colon capsule,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,4400,"fecal occult blood testing with immunoassay VERSUS None IN Specific disease- colorectal cancer; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Specific disease- colorectal cancer; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",fecal occult blood testing with immunoassay,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,5700,"sigmoidoscopy VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",sigmoidoscopy,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34575,2020,Barré 2020 Therap Adv Gastroenterol,7300,"gaiac-based fecal occult blood testing VERSUS None IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",33014138,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- France.",gaiac-based fecal occult blood testing,Cost-effectiveness analysis of alternative colon cancer screening strategies in the  context of the French national screening program.,None,NE
2020-01-34088,2020,Bregman 2020 Dermatol Ther (Heidelb),33000,"low dose interferon VERSUS observation IN Specific disease- melanoma; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- France.",32920709,"Specific disease- melanoma; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- France.",low dose interferon,Cost-Utility Analysis of Nivolumab in Adjuvant Treatment of Melanoma in France.,observation,NE
2020-01-34088,2020,Bregman 2020 Dermatol Ther (Heidelb),43000,nivolumab VERSUS low dose interferon IN Specific disease- melanoma; Age- Adult; Gender- Both; Country- France; Other- ChackMate 238 trial.,32920709,Specific disease- melanoma; Age- Adult; Gender- Both; Country- France; Other- ChackMate 238 trial.,nivolumab,Cost-Utility Analysis of Nivolumab in Adjuvant Treatment of Melanoma in France.,low dose interferon,NE
2020-01-34088,2020,Bregman 2020 Dermatol Ther (Heidelb),Dominated,"pembrolizumab VERSUS nivolumab IN Specific disease- melanoma; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- France.",32920709,"Specific disease- melanoma; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- France.",pembrolizumab,Cost-Utility Analysis of Nivolumab in Adjuvant Treatment of Melanoma in France.,nivolumab,NW
2020-01-34087,2020,Tsuji 2020 J Med Internet Res,34000,"continuous glucose monitoring app VERSUS insulin therapy with no glucose monitoring app IN Specific disease- type 2 diabetes; Age- 41 to 64 years; Gender- Both; Country- Japan; Other- capable of using continuous glucose monitoring, no nephrosis, able to use smartphone, no skin problems caused by sensor induced itching.",32940613,"Specific disease- type 2 diabetes; Age- 41 to 64 years; Gender- Both; Country- Japan; Other- capable of using continuous glucose monitoring, no nephrosis, able to use smartphone, no skin problems caused by sensor induced itching.",continuous glucose monitoring app,Cost-Effectiveness of a Continuous Glucose Monitoring Mobile App for Patients With  Type 2 Diabetes Mellitus: Analysis Simulation.,insulin therapy with no glucose monitoring app,NE
2020-01-33708,2020,DeFrancesco 2020 Am J Sports Med,Cost-Saving,"enhanced return to play strategy VERSUS Standard/Usual Care- standard postoperative rehabilitation IN Specific disease- anterior cruciate ligament reconstruction; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- United States; Other- participated in, and desire to return to, cutting and pivoting sports; appropriate candidates for postoperative rehabilitiation.",0,"Specific disease- anterior cruciate ligament reconstruction; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- United States; Other- participated in, and desire to return to, cutting and pivoting sports; appropriate candidates for postoperative rehabilitiation.",enhanced return to play strategy,Safer and Cheaper: An Enhanced Milestone-Based Return to Play Program After Anterior Cruciate Ligament Reconstruction in Young Athletes Is Cost-Effective Compared With Standard Time-Based Return to Play Criteria.,Standard/Usual Care- standard postoperative rehabilitation,SE
