Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2018-01-27009,2018,Soini 2018 Clinicoecon Outcomes Res,64000,"Proposed osteoporosis management, pathway A VERSUS Standard/Usual Care- Conventional osteoporosis management (FRAX -> DXA-if-needed -> FPT-if-needed) IN Specific disease- Osteoporosis ; Age- >=65 years; Gender- Female; Country- Finland.",29881300,Specific disease- Osteoporosis ; Age- >=65 years; Gender- Female; Country- Finland.,"Proposed osteoporosis management, pathway A",Cost-effectiveness of pulse-echo ultrasonometry in osteoporosis management.,Standard/Usual Care- Conventional osteoporosis management (FRAX -> DXA-if-needed -> FPT-if-needed),SW
2018-01-27009,2018,Soini 2018 Clinicoecon Outcomes Res,Cost-Saving,"Proposed osteoporosis management, pathway B VERSUS Standard/Usual Care- Conventional osteoporosis management (FRAX -> DXA-if-needed -> FPT-if-needed) IN Specific disease- Osteoporosis ; Age- >=65 years; Gender- Female; Country- Finland.",29881300,Specific disease- Osteoporosis ; Age- >=65 years; Gender- Female; Country- Finland.,"Proposed osteoporosis management, pathway B",Cost-effectiveness of pulse-echo ultrasonometry in osteoporosis management.,Standard/Usual Care- Conventional osteoporosis management (FRAX -> DXA-if-needed -> FPT-if-needed),SE
2017-01-25198,2017,Poston 2017,580000,"Dietary and physical activity intervention VERSUS Standard/Usual Care- Routine care IN Specific disease- Gestational diabetes mellitus; Age- 19 to 40 years, 41 to 64 years; Gender- Female; Country- United Kingdom (UK).",28671801,"Specific disease- Gestational diabetes mellitus; Age- 19 to 40 years, 41 to 64 years; Gender- Female; Country- United Kingdom (UK).",Dietary and physical activity intervention,Improving pregnancy outcome in obese women: the UK Pregnancies Better Eating and Activity randomised controlled Trial.,Standard/Usual Care- Routine care,NE
2017-01-24530,2017,Soini 2017 Adv Ther,Cost-Saving,"Certolizumab pegol (CZP) VERSUS Standard/Usual Care- Disease-modifying antirheumatic drugs (bDMARDs; abatacept, adalimumab, certolizumab pegol (CZP), etanercept, golimumab, infliximab, tocilizumab) IN Specific disease- Rheumatoid arthritis (RA); Age- Adult; Gender- Both; Country- Finland; Other- Moderate-to-severe disease after inadequate response to a conventional disease- modifying antirheumatic drug (cDMARD).",28975568,Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland; Other- Moderate-to-severe disease after inadequate response to a conventional disease- modifying antirheumatic drug (cDMARD).,Certolizumab pegol (CZP),Modeled Health Economic Impact of a Hypothetical Certolizumab Pegol Risk-Sharing  Scheme for Patients with Moderate-to-Severe Rheumatoid Arthritis in Finland.,"Standard/Usual Care- Disease-modifying antirheumatic drugs (bDMARDs; abatacept, adalimumab, certolizumab pegol (CZP), etanercept, golimumab, infliximab, tocilizumab)",SE
2017-01-23772,2017,Soini 2017 Clin Ther,110000,dimethyl fumarate VERSUS Teriflunomide IN Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,28209373,Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,dimethyl fumarate,Cost-utility of First-line Disease-modifying Treatments for Relapsing-Remitting Multiple Sclerosis.,Teriflunomide,NE
2017-01-23772,2017,Soini 2017 Clin Ther,35000,Best supportive care VERSUS Teriflunomide IN Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,28209373,Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,Best supportive care,Cost-utility of First-line Disease-modifying Treatments for Relapsing-Remitting Multiple Sclerosis.,Teriflunomide,SW
2017-01-23772,2017,Soini 2017 Clin Ther,35000,Teriflunomide VERSUS Standard/Usual Care- Best supportive care IN Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,28209373,Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,Teriflunomide,Cost-utility of First-line Disease-modifying Treatments for Relapsing-Remitting Multiple Sclerosis.,Standard/Usual Care- Best supportive care,NE
2017-01-23772,2017,Soini 2017 Clin Ther,350000,Intramuscular Interferon [IFN]-Ã1a VERSUS Standard/Usual Care- Best supportive care IN Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,28209373,Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,Intramuscular Interferon [IFN]-Ã1a,Cost-utility of First-line Disease-modifying Treatments for Relapsing-Remitting Multiple Sclerosis.,Standard/Usual Care- Best supportive care,NE
2017-01-23772,2017,Soini 2017 Clin Ther,360000,Glatiramer acetate VERSUS Standard/Usual Care- best supportive care IN Specific disease- relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,28209373,Specific disease- relapsing-Remitting Multiple Sclerosis; Age- Adult; Gender- Both; Country- Finland.,Glatiramer acetate,Cost-utility of First-line Disease-modifying Treatments for Relapsing-Remitting Multiple Sclerosis.,Standard/Usual Care- best supportive care,NE
2017-01-23772,2017,Soini 2017 Clin Ther,49000,Dimethyl fumarate VERSUS Standard/Usual Care- Best supportive care IN Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Unknown; Gender- Both; Country- Finland.,28209373,Specific disease- Relapsing-Remitting Multiple Sclerosis; Age- Unknown; Gender- Both; Country- Finland.,Dimethyl fumarate,Cost-utility of First-line Disease-modifying Treatments for Relapsing-Remitting Multiple Sclerosis.,Standard/Usual Care- Best supportive care,NE
