Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-32831,2020,Mendlowitz 2020 Liver Int.,17000,"hepatitis c screening VERSUS None IN Healthy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- receive routine care in emergency department.",32267604,"Healthy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- receive routine care in emergency department.",hepatitis c screening,The emergency department as a setting-specific opportunity for population-based  hepatitis C screening: An economic evaluation.,None,NE
2020-01-32831,2020,Mendlowitz 2020 Liver Int.,20000,"birth cohort hepatitis c screening VERSUS None IN Healthy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- receive routine care in emergency department.",32267604,"Healthy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- receive routine care in emergency department.",birth cohort hepatitis c screening,The emergency department as a setting-specific opportunity for population-based  hepatitis C screening: An economic evaluation.,None,NE
2020-01-32828,2020,Tanner 2020 Pharmacogenomics,Cost-Saving,pharmacogenomic testing VERSUS None IN Specific disease- depression; Age- 19 to 40 years; ; Country- Canada.,32301648,Specific disease- depression; Age- 19 to 40 years; ; Country- Canada.,pharmacogenomic testing,Cost-effectiveness of combinatorial pharmacogenomic testing for depression from the  Canadian public payer perspective.,None,SE
2020-01-32806,2020,Gaskin 2020 Sci. Total Environ.,47000,"rate of radon testing at 200 bq/m^3 action threshold + tax incentive VERSUS None IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",32408432,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",rate of radon testing at 200 bq/m^3 action threshold + tax incentive,An assessment of uncertainty using two different modelling techniques to estimate  the cost effectiveness of mitigating radon in existing housing in Canada.,None,NE
2020-01-32806,2020,Gaskin 2020 Sci. Total Environ.,51000,"rate of radon testing at 100 bq/m^3 action threshold + tax incentive VERSUS None IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",32408432,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",rate of radon testing at 100 bq/m^3 action threshold + tax incentive,An assessment of uncertainty using two different modelling techniques to estimate  the cost effectiveness of mitigating radon in existing housing in Canada.,None,NE
2020-01-32806,2020,Gaskin 2020 Sci. Total Environ.,59000,"current low rate of radon testing at 100 bq/m^3 action threshold VERSUS None IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",32408432,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",current low rate of radon testing at 100 bq/m^3 action threshold,An assessment of uncertainty using two different modelling techniques to estimate  the cost effectiveness of mitigating radon in existing housing in Canada.,None,NE
2020-01-32806,2020,Gaskin 2020 Sci. Total Environ.,62000,"current low rate of radon testing at 200 bq/m^3 action threshold VERSUS None IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",32408432,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",current low rate of radon testing at 200 bq/m^3 action threshold,An assessment of uncertainty using two different modelling techniques to estimate  the cost effectiveness of mitigating radon in existing housing in Canada.,None,NE
2020-01-32806,2020,Gaskin 2020 Sci. Total Environ.,74000,"rate of radon testing at 50 bq/m^3 action threshold + tax incentive VERSUS None IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",32408432,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",rate of radon testing at 50 bq/m^3 action threshold + tax incentive,An assessment of uncertainty using two different modelling techniques to estimate  the cost effectiveness of mitigating radon in existing housing in Canada.,None,NE
2020-01-32806,2020,Gaskin 2020 Sci. Total Environ.,80000,"current low rate of radon testing at 50 bq/m^3 action threshold VERSUS None IN Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",32408432,"Healthy; Age- 0 to 18 years, Adult; Gender- Both; Country- Canada.",current low rate of radon testing at 50 bq/m^3 action threshold,An assessment of uncertainty using two different modelling techniques to estimate  the cost effectiveness of mitigating radon in existing housing in Canada.,None,NE
2020-01-32787,2020,Town 2020 J. Affective Disord.,Cost-Saving,"intensive short term dynamic psychotherapy VERSUS Standard/Usual Care- secondary care Community Mental Health Teams IN Specific disease- depression; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- Treatment resistant depression.",32421603,"Specific disease- depression; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- Treatment resistant depression.",intensive short term dynamic psychotherapy,Efficacy and cost-effectiveness of intensive short-term dynamic psychotherapy for  treatment resistant depression: 18-Month follow-up of the Halifax depression trial.,Standard/Usual Care- secondary care Community Mental Health Teams,SE
