Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34312,2021,Xiang 2021 J Altern Complement Med,2400,ginkgolide + aspirin VERSUS placebo + 100 mg aspirin IN Specific disease- ischemic stroke; Age- Adult; Gender- Both; Country- China.,33571026,Specific disease- ischemic stroke; Age- Adult; Gender- Both; Country- China.,ginkgolide + aspirin,Cost-Effectiveness Analysis of Ginkgolide Injection in the Treatment of Ischemic  Stroke Based on a Randomized Clinical Trial.,placebo + 100 mg aspirin,NE
2021-01-34293,2021,Jiang 2021 J Med Internet Res,4300,telemonitoring + current care under covid-19 group VERSUS Standard/Usual Care- current care under COVID-19 IN Specific disease- heart failure; Age- >=65 years; Gender- Both; Country- China.,33656440,Specific disease- heart failure; Age- >=65 years; Gender- Both; Country- China.,telemonitoring + current care under covid-19 group,Cost-effectiveness of a Telemonitoring Program for Patients With Heart Failure  During the COVID-19 Pandemic in Hong Kong: Model Development and Data Analysis.,Standard/Usual Care- current care under COVID-19,NE
2021-01-34291,2021,Guan 2021 J Med Econ,220000,regorafenib VERSUS fruquintinib IN Specific disease- metastatic colorectal cancer; Age- Adult; Gender- Both; Country- China.,33571036,Specific disease- metastatic colorectal cancer; Age- Adult; Gender- Both; Country- China.,regorafenib,Cost-effectiveness analysis of fruquintinib versus regorafenib as the third-line  therapy for metastatic colorectal cancer in China.,fruquintinib,NE
2021-01-34284,2021,Gong 2021 Int J Chron Obstruct Pulmon Dis,Cost-Saving,indacaterol + glycopyrronium once-daily dual bronchodilator VERSUS Standard/Usual Care- salmeterol/fluticasone + tiotropium IN Specific disease- copd; Age- Adult; Gender- Both; Country- China.,33654393,Specific disease- copd; Age- Adult; Gender- Both; Country- China.,indacaterol + glycopyrronium once-daily dual bronchodilator,Cost-Effectiveness of Dual Bronchodilator Indacaterol/Glycopyrronium for COPD  Treatment in China.,Standard/Usual Care- salmeterol/fluticasone + tiotropium,SE
2021-01-34212,2021,Sun 2021 J Psychiatr Res,5400,behavioral activation with mindfulness VERSUS Standard/Usual Care- standard/usual care IN Specific disease- depression; Age- 19 to 40 years; Gender- Both; Country- China.,33086144,Specific disease- depression; Age- 19 to 40 years; Gender- Both; Country- China.,behavioral activation with mindfulness,Behavioral activation with mindfulness in treating subthreshold depression in  primary care: A cost-utility and cost-effectiveness analysis alongside a randomized  controlled trial.,Standard/Usual Care- standard/usual care,NE
2020-01-35238,2020,Chen 2020 Acad Radiol,Cost-Saving,magnetic resonance angiography VERSUS computed tomographic angiography IN Specific disease- spontaneous subarachnoid hemorrhage; Age- Adult; Gender- Both; Country- China.,33288399,Specific disease- spontaneous subarachnoid hemorrhage; Age- Adult; Gender- Both; Country- China.,magnetic resonance angiography,Cost-Effective Analysis of Different Diagnostic Strategies in Screening for  Aneurysms After Spontaneous Subarachnoid Hemorrhage.,computed tomographic angiography,SE
2020-01-35238,2020,Chen 2020 Acad Radiol,Cost-Saving,magnetic resonance angiography VERSUS Standard/Usual Care- digital subtraction angiography IN Specific disease- spontaneous subarachnoid hemorrhage; Age- Adult; Gender- Both; Country- China.,33288399,Specific disease- spontaneous subarachnoid hemorrhage; Age- Adult; Gender- Both; Country- China.,magnetic resonance angiography,Cost-Effective Analysis of Different Diagnostic Strategies in Screening for  Aneurysms After Spontaneous Subarachnoid Hemorrhage.,Standard/Usual Care- digital subtraction angiography,SE
2020-01-35225,2020,Yuen 2020 Dig Dis Sci,14000,"ledipasvir/sofosbuvir VERSUS Standard/Usual Care- pegylated interferon + ribavirin IN Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- China; Other- genotype 1a, treatment naive, F0-2, without significant liver fibrosis.",32385703,"Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- China; Other- genotype 1a, treatment naive, F0-2, without significant liver fibrosis.",ledipasvir/sofosbuvir,Cost-Utility of All-Oral Direct-Acting Antiviral Regimens for the Treatment of  Genotype 1 Chronic Hepatitis C Virus-Infected Patients in Hong Kong.,Standard/Usual Care- pegylated interferon + ribavirin,NE
2020-01-35225,2020,Yuen 2020 Dig Dis Sci,19000,"glecaprevir/pibrentasvir VERSUS Standard/Usual Care- pegylated interferon + ribavirin IN Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- China; Other- genotype 1a, treatment naive, F0-2, without significant liver fibrosis.",32385703,"Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- China; Other- genotype 1a, treatment naive, F0-2, without significant liver fibrosis.",glecaprevir/pibrentasvir,Cost-Utility of All-Oral Direct-Acting Antiviral Regimens for the Treatment of  Genotype 1 Chronic Hepatitis C Virus-Infected Patients in Hong Kong.,Standard/Usual Care- pegylated interferon + ribavirin,NE
2020-01-35225,2020,Yuen 2020 Dig Dis Sci,20000,"daclatasvir + asunaprevir VERSUS Standard/Usual Care- pegylated interferon + ribavirin IN Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- China; Other- genotype 1b, treatment naive, F0-2, without significant liver fibrosis.",32385703,"Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- China; Other- genotype 1b, treatment naive, F0-2, without significant liver fibrosis.",daclatasvir + asunaprevir,Cost-Utility of All-Oral Direct-Acting Antiviral Regimens for the Treatment of  Genotype 1 Chronic Hepatitis C Virus-Infected Patients in Hong Kong.,Standard/Usual Care- pegylated interferon + ribavirin,NE
