Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-34116,2020,Oosterhoff 2020 BMC Public Health,71000,physical activity school VERSUS Standard/Usual Care- regular school curriculum IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Netherlands.,33297992,Healthy; Age- 0 to 18 years; Gender- Both; Country- Netherlands.,physical activity school,Lifetime cost-effectiveness and equity impacts of the Healthy Primary School of the  Future initiative.,Standard/Usual Care- regular school curriculum,NE
2020-01-34116,2020,Oosterhoff 2020 BMC Public Health,Dominated,the physical activity school VERSUS healthy primary school of the future IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Netherlands.,33297992,Healthy; Age- 0 to 18 years; Gender- Both; Country- Netherlands.,the physical activity school,Lifetime cost-effectiveness and equity impacts of the Healthy Primary School of the  Future initiative.,healthy primary school of the future,NW
2020-01-34074,2020,Evans 2020 Adv Ther,Cost-Saving,insulin degludec VERSUS Insulin glargine U300 IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Netherlands; Other- previously treated with a basal insulin with or without oral antidiabetic drugs.,32306247,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Netherlands; Other- previously treated with a basal insulin with or without oral antidiabetic drugs.,insulin degludec,Cost-Effectiveness of Insulin Degludec Versus Insulin Glargine U300 in the  Netherlands: Evidence From a Randomised Controlled Trial.,Insulin glargine U300,SE
2020-01-34073,2020,van Mulligen 2020 Ann Rheum Dis,69000,taper of disease-modifying antirheumatic drug > tumor necrosis factor inhibitor VERSUS Taper of tumor necrosis factor inhibitor > disease-modifying antirheumatic drug IN Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Netherlands; Other- well-controlled disease (disease activity score (DAS44) <=2.4 and swollen joint count <=1) at two consecutive time points within a 3-month interval.,32907801,Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Netherlands; Other- well-controlled disease (disease activity score (DAS44) <=2.4 and swollen joint count <=1) at two consecutive time points within a 3-month interval.,taper of disease-modifying antirheumatic drug > tumor necrosis factor inhibitor,Two-year cost effectiveness between two gradual tapering strategies in rheumatoid  arthritis: cost-utility analysis of the TARA trial.,Taper of tumor necrosis factor inhibitor > disease-modifying antirheumatic drug,SW
2020-01-34029,2020,Kouwenberg 2020 Eur J Surg Oncol,21000,breast-conserving surgery VERSUS Standard/Usual Care- mastectomy without breast reconstruction IN Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Netherlands.,33349523,Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Netherlands.,breast-conserving surgery,Cost-utility analysis of four common surgical treatment pathways for breast cancer.,Standard/Usual Care- mastectomy without breast reconstruction,SW
2020-01-34029,2020,Kouwenberg 2020 Eur J Surg Oncol,Dominated,mastectomy with autologous breast reconstruction VERSUS Standard/Usual Care- breast-conserving surgery IN Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Netherlands.,33349523,Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Netherlands.,mastectomy with autologous breast reconstruction,Cost-utility analysis of four common surgical treatment pathways for breast cancer.,Standard/Usual Care- breast-conserving surgery,NW
2020-01-34029,2020,Kouwenberg 2020 Eur J Surg Oncol,Dominated,mastectomy with implant breast reconstruction VERSUS Standard/Usual Care- breast-conserving surgery IN Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Netherlands.,33349523,Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Netherlands.,mastectomy with implant breast reconstruction,Cost-utility analysis of four common surgical treatment pathways for breast cancer.,Standard/Usual Care- breast-conserving surgery,NW
2020-01-33837,2020,Mulders 2020 J Bone Joint Surg Am,Cost-Saving,"volar plate fixation VERSUS Standard/Usual Care- plaster immobilization IN Specific disease- displaced extra-articular distal radial fracture; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands.",0,"Specific disease- displaced extra-articular distal radial fracture; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands.",volar plate fixation,Volar Plate Fixation in Adults with a Displaced Extra-Articular Distal Radial Fracture Is Cost-Effective.,Standard/Usual Care- plaster immobilization,SE
2020-01-33726,2020,Simons 2020 Vaccine,22000,gender neutral hpv program VERSUS Standard/Usual Care- female only hpv vaccination program IN Specific disease- hpv induced cancers; Age- 0 to 18 years; Gender- Both; Country- Netherlands; Other- otherwise healthy.,0,Specific disease- hpv induced cancers; Age- 0 to 18 years; Gender- Both; Country- Netherlands; Other- otherwise healthy.,gender neutral hpv program,Cost-effectiveness analysis of a gender-neutral human papillomavirus vaccination program in the Netherlands.,Standard/Usual Care- female only hpv vaccination program,NE
2020-01-33633,2020,Omidvari 2020 Am. J. Gastroenterol.,110000,"very intensive surveillance for nondysplastic barrettâs esophagus and low-grade dysplasia VERSUS None IN Specific disease- barrett's esophagus; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands.",0,"Specific disease- barrett's esophagus; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands.",very intensive surveillance for nondysplastic barrettâs esophagus and low-grade dysplasia,The Impact of the Policy-Practice Gap on Costs and Benefits of Barrett''s Esophagus Management.,None,NE
