Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-35344,2020,BuendÃ­a 2020 BMC Health Serv Res,Cost-Saving,hypertonic solution inhalation VERSUS Standard/Usual Care- normal saline or no inhalation IN Specific disease- bronchiolitis; Age- 0 to 18 years; Gender- Both; Country- Colombia.,33138807,Specific disease- bronchiolitis; Age- 0 to 18 years; Gender- Both; Country- Colombia.,hypertonic solution inhalation,The cost-effectiveness of hypertonic saline inhalations for infant bronchiolitis.,Standard/Usual Care- normal saline or no inhalation,SE
2020-01-34880,2020,SÃ¡nchez-CalderÃ³n 2020 Clinicoecon Outcomes Res,Dominated,"liquid biopsy VERSUS Standard/Usual Care- pertuzumab + trastuzumab + docetaxel IN Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Colombia; Other- advanced human epidermal growth factor receptor 2 positive, without hormone receptors (stage III, IV), molecular targeted drug management candidate.",32104023,"Specific disease- breast cancer; Age- Adult; Gender- Female; Country- Colombia; Other- advanced human epidermal growth factor receptor 2 positive, without hormone receptors (stage III, IV), molecular targeted drug management candidate.",liquid biopsy,Analysis of the Cost-Effectiveness of Liquid Biopsy to Determine Treatment Change in  Patients with Her2-Positive Advanced Breast Cancer in Colombia.,Standard/Usual Care- pertuzumab + trastuzumab + docetaxel,NW
2020-01-34521,2020,Buendia 2020 Pediatr Pulmonol,Cost-Saving,"intravenous magnesium sulfate + albuterol + intravenous methylprednisolone VERSUS Standard/Usual Care- albuterol + intravenous methylprednisolone IN Specific disease- asthma; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Colombia; Other- asthma exacerbations in emergency contexts, Rionegro, admitted to tertiary center.",32790241,"Specific disease- asthma; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Colombia; Other- asthma exacerbations in emergency contexts, Rionegro, admitted to tertiary center.",intravenous magnesium sulfate + albuterol + intravenous methylprednisolone,The cost-utility of intravenous magnesium sulfate for treating asthma exacerbations  in children.,Standard/Usual Care- albuterol + intravenous methylprednisolone,SE
2020-01-34117,2020,Duenas-Meza 2020 Pediatr Pulmonol,12000,integrated care asthma program VERSUS Standard/Usual Care- inhaled corticosteroids / inhaled corticosteroids + long-acting beta-agonists; short-acting beta-agonist or systemic corticosteroid IN Specific disease- asthma; Age- 0 to 18 years; Gender- Both; Country- Colombia; Other- Bogota.,33460317,Specific disease- asthma; Age- 0 to 18 years; Gender- Both; Country- Colombia; Other- Bogota.,integrated care asthma program,Cost-utility analysis of an integrated care program for children with asthma in a  medium-income country.,Standard/Usual Care- inhaled corticosteroids / inhaled corticosteroids + long-acting beta-agonists; short-acting beta-agonist or systemic corticosteroid,NE
2020-01-33161,2020,Lasalvia 2020 Expert Rev. Pharmacoecon. Outcomes Res.,37000,"osimertinib --> chemotherapy VERSUS afatinib --> chemotherapy/osimertinib IN Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Colombia; Other- advanced cancer, mutations of the epidermal growth factor receptor.",32498573,"Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Colombia; Other- advanced cancer, mutations of the epidermal growth factor receptor.",osimertinib --> chemotherapy,Incremental cost-effectiveness analysis of tyrosine kinase inhibitors in advanced  non-small cell lung cancer with mutations of the epidermal growth factor receptor in  Colombia.,afatinib --> chemotherapy/osimertinib,NE
2020-01-33161,2020,Lasalvia 2020 Expert Rev. Pharmacoecon. Outcomes Res.,38000,"osimertinib --> chemotherapy VERSUS afatinib --> chemotherapy/osimertinib IN Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Colombia; Other- advanced cancer, mutations of the epidermal growth factor receptor.",32498573,"Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Colombia; Other- advanced cancer, mutations of the epidermal growth factor receptor.",osimertinib --> chemotherapy,Incremental cost-effectiveness analysis of tyrosine kinase inhibitors in advanced  non-small cell lung cancer with mutations of the epidermal growth factor receptor in  Colombia.,afatinib --> chemotherapy/osimertinib,NE
2020-01-33161,2020,Lasalvia 2020 Expert Rev. Pharmacoecon. Outcomes Res.,Cost-Saving,"afatinib --> chemotherapy/osimertinib VERSUS Standard/Usual Care- first generation tyrosine kinase inhibitors IN Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Colombia; Other- advanced cancer, mutations of the epidermal growth factor receptor.",32498573,"Specific disease- non-small cell lung cancer; Age- Adult; Gender- Both; Country- Colombia; Other- advanced cancer, mutations of the epidermal growth factor receptor.",afatinib --> chemotherapy/osimertinib,Incremental cost-effectiveness analysis of tyrosine kinase inhibitors in advanced  non-small cell lung cancer with mutations of the epidermal growth factor receptor in  Colombia.,Standard/Usual Care- first generation tyrosine kinase inhibitors,SE
2019-01-29581,2019,Gil-Rojas 2019 Value Health Reg Issues,15000,"Bariatric surgery VERSUS Standard/Usual Care- Nonsurgical medical treatment that included the treatment of comorbidity, diet and physical activity, and pharmacologic weight reduction therapy IN Specific disease- Obesity; Age- Adult; Gender- Both; Country- Colombia; Other- BMI of 45.6 kg/m2 with hypertension comorbidity.",31082638,Specific disease- Obesity; Age- Adult; Gender- Both; Country- Colombia; Other- BMI of 45.6 kg/m2 with hypertension comorbidity.,Bariatric surgery,Cost-Effectiveness of Bariatric Surgery Compared With Nonsurgical Treatment in People With Obesity and Comorbidity in Colombia.,"Standard/Usual Care- Nonsurgical medical treatment that included the treatment of comorbidity, diet and physical activity, and pharmacologic weight reduction therapy",NE
2019-01-29581,2019,Gil-Rojas 2019 Value Health Reg Issues,2200,"Bariatric surgery VERSUS Standard/Usual Care- Nonsurgical medical treatment that included the treatment of comorbidity, diet and physical activity, and pharmacologic weight reduction therapy IN Specific disease- Obesity; Age- Adult; Gender- Both; Country- Colombia; Other- BMI of 45.6 kg/m2 with diabetes mellitus type 2.",31082638,Specific disease- Obesity; Age- Adult; Gender- Both; Country- Colombia; Other- BMI of 45.6 kg/m2 with diabetes mellitus type 2.,Bariatric surgery,Cost-Effectiveness of Bariatric Surgery Compared With Nonsurgical Treatment in People With Obesity and Comorbidity in Colombia.,"Standard/Usual Care- Nonsurgical medical treatment that included the treatment of comorbidity, diet and physical activity, and pharmacologic weight reduction therapy",NE
2019-01-29581,2019,Gil-Rojas 2019 Value Health Reg Issues,Cost-Saving,"Bariatric surgery VERSUS Standard/Usual Care- Nonsurgical medical treatment that included the treatment of comorbidity, diet and physical activity, and pharmacologic weight reduction therapy IN Specific disease- Obesity; Age- Adult; Gender- Both; Country- Colombia; Other- BMI of 45.6 kg/m2 with obstructive sleep apnea comorbidity.",31082638,Specific disease- Obesity; Age- Adult; Gender- Both; Country- Colombia; Other- BMI of 45.6 kg/m2 with obstructive sleep apnea comorbidity.,Bariatric surgery,Cost-Effectiveness of Bariatric Surgery Compared With Nonsurgical Treatment in People With Obesity and Comorbidity in Colombia.,"Standard/Usual Care- Nonsurgical medical treatment that included the treatment of comorbidity, diet and physical activity, and pharmacologic weight reduction therapy",SE
