Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2008-01-03883,2008,Talmor 2008 Crit Care Med,22000,"MUST protocol: EGDT, antibiotics, steroids, assessment for activated protein C therapy, glycemic control, low tidal volume ventilation VERSUS Historical controls prior to implementing the MUST protocol IN Patients with a presenting diagnosis of septic shock to the emergency department",18379243,Patients with a presenting diagnosis of septic shock to the emergency department,"MUST protocol: EGDT, antibiotics, steroids, assessment for activated protein C therapy, glycemic control, low tidal volume ventilation",The costs and cost-effectiveness of an integrated sepsis treatment protocol.,Historical controls prior to implementing the MUST protocol,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,100000,"Three doses of human papillomaviruses vaccine VERSUS Current scenario IN Israeli women aged 12, in their school setting",17706844,"Israeli women aged 12, in their school setting",Three doses of human papillomaviruses vaccine,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,12000,PAP smear VERSUS Current scenario IN Israeli women aged 40,17706844,Israeli women aged 40,PAP smear,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,SW
2007-01-03141,2007,Ginsberg 2007 Vaccine,130000,Annual PAP/Annual HPV-DNA VERSUS Current scenario IN Israeli women aged 20-65/30-65,17706844,Israeli women aged 20-65/30-65,Annual PAP/Annual HPV-DNA,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,340000,"Three doses of human papillomaviruses vaccine, followed by a booster dose every 10 years (six-times a lifetime scenario) VERSUS Current scenario IN Israeli women aged 12, in their school and health centers",17706844,"Israeli women aged 12, in their school and health centers","Three doses of human papillomaviruses vaccine, followed by a booster dose every 10 years (six-times a lifetime scenario)",Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,36000,Penta-Annual PAP smear VERSUS Current scenario IN Israeli women aged 20-65,17706844,Israeli women aged 20-65,Penta-Annual PAP smear,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,42000,Penta Annual PAP/Annual HPV-DNA VERSUS Current scenario IN Israeli women aged 20-65/30-65,17706844,Israeli women aged 20-65/30-65,Penta Annual PAP/Annual HPV-DNA,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,44000,Tri-Annual PAP smear VERSUS Current scenario IN Israeli women aged 20-65,17706844,Israeli women aged 20-65,Tri-Annual PAP smear,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,58000,"HPV-DNA test VERSUS Current scenario IN Israeli women aged 35,40,45",17706844,"Israeli women aged 35, 40, 45",HPV-DNA test,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
2007-01-03141,2007,Ginsberg 2007 Vaccine,61000,Tri Annual PAP/Annual HPV-DNA VERSUS Current scenario IN Israeli women aged 20-65/30-65,17706844,Israeli women aged 20-65/30-65,Tri Annual PAP/Annual HPV-DNA,Cost-utility analysis of vaccination against HPV in Israel.,Current scenario,NE
