Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2019-01-28261,2019,Walter                           2019 J Med Econ,Cost-Saving,"Alemtuzumab VERSUS Fingolimod IN Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Pre-treated patients; Disease duration of 10 years or less; Two relapses during the previous 2 years and at least 1 in the previous year; at least one relapse while on interferon beta or glatiramer acetate after at least 6 months of treatment; EDSS score of 5 or lower.",30522373,"Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Pre-treated patients; Disease duration of 10 years or less; Two relapses during the previous 2 years and at least 1 in the previous year; at least one relapse while on interferon beta or glatiramer acetate after at least 6 months of treatment; EDSS score of 5 or lower.",Alemtuzumab,"Cost-utility analysis of alemtuzumab in comparison with interferon beta, fingolimod, and natalizumab treatment for relapsing-remitting multiple sclerosis  in Austria.",Fingolimod,SE
2019-01-28261,2019,Walter                           2019 J Med Econ,Cost-Saving,"Alemtuzumab VERSUS Interferon beta IN Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Previously untreated patients who had MS for up to 5 years, two relapses during the previous 2 years, and experienced an EDSS score of 3 or lower.",30522373,"Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Previously untreated patients who had MS for up to 5 years, two relapses during the previous 2 years, and experienced an EDSS score of 3 or lower.",Alemtuzumab,"Cost-utility analysis of alemtuzumab in comparison with interferon beta, fingolimod, and natalizumab treatment for relapsing-remitting multiple sclerosis  in Austria.",Interferon beta,SE
2019-01-28261,2019,Walter                           2019 J Med Econ,Cost-Saving,"Alemtuzumab VERSUS Natalizumab IN Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Pre-treated patients; disease duration of 10 years or less; Two relapses during the previous 2 years and at least 1 in the previous year; at least one relapse while on interferon beta or glatiramer acetate after at least 6 months of treatment; EDSS score of 5 or lower.",30522373,"Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Pre-treated patients; disease duration of 10 years or less; Two relapses during the previous 2 years and at least 1 in the previous year; at least one relapse while on interferon beta or glatiramer acetate after at least 6 months of treatment; EDSS score of 5 or lower.",Alemtuzumab,"Cost-utility analysis of alemtuzumab in comparison with interferon beta, fingolimod, and natalizumab treatment for relapsing-remitting multiple sclerosis  in Austria.",Natalizumab,SE
2019-01-28261,2019,Walter                           2019 J Med Econ,Cost-Saving,"Alemtuzumab VERSUS SC interferon beta-1a IN Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Pre-treated patients who had a disease duration of 10 years or less; Two relapses during the previous 2 years and at least 1 in the previous year; at least one relapse while on interferon beta or glatiramer acetate after at least 6 months of treatment; EDSS score of 5 or lower.",30522373,"Specific disease- Multiple sclerosis; Age- 19 to 40 years, 41 to 64 years; Gender- Both; Country- Austria; Other- Pre-treated patients who had a disease duration of 10 years or less; Two relapses during the previous 2 years and at least 1 in the previous year; at least one relapse while on interferon beta or glatiramer acetate after at least 6 months of treatment; EDSS score of 5 or lower.",Alemtuzumab,"Cost-utility analysis of alemtuzumab in comparison with interferon beta, fingolimod, and natalizumab treatment for relapsing-remitting multiple sclerosis  in Austria.",SC interferon beta-1a,SE
2018-01-27723,2018,Broekhuizen 2018 Int J Behav Nutr Phys Act,210000,"Physical activity promotion intervention during pregnancy VERSUS Standard/Usual Care- Received care as usual by their midwife or obstetrician and did not receive any of the lifestyle interventions IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Female; Country- United Kingdom, Ireland, Austria, Poland, Italy (Padua, Pisa), Spain, Denmark (Odense, Copenhagen), Belgium, and the Netherlands.; Other- Pregnant women with a pre-pregnancy body mass index (BMI) of >=29 kg/m2.",29540227,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Female; Country- United Kingdom, Ireland, Austria, Poland, Italy (Padua, Pisa), Spain, Denmark (Odense, Copenhagen), Belgium, and the Netherlands.; Other- Pregnant women with a pre-pregnancy body mass index (BMI) of >=29 kg/m2.",Physical activity promotion intervention during pregnancy,"Cost-effectiveness of healthy eating and/or physical activity promotion in pregnant women at increased risk of gestational diabetes mellitus: economic evaluation alongside the DALI study, a European multicenter randomized controlled trial.",Standard/Usual Care- Received care as usual by their midwife or obstetrician and did not receive any of the lifestyle interventions,SW
2018-01-27723,2018,Broekhuizen 2018 Int J Behav Nutr Phys Act,Cost-Saving,"Healthy eating promotion intervention+Physical activity promotion intervention during pregnancy VERSUS Standard/Usual Care- Received care as usual by their midwife or obstetrician and did not receive any of the lifestyle interventions IN Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Female; Country- United Kingdom, Ireland, Austria, Poland, Italy (Padua, Pisa), Spain, Denmark (Odense, Copenhagen), Belgium, and the Netherlands.; Other- Pregnant women with a pre-pregnancy body mass index (BMI) of >=29 kg/m2.",29540227,"Healthy; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Female; Country- United Kingdom, Ireland, Austria, Poland, Italy (Padua, Pisa), Spain, Denmark (Odense, Copenhagen), Belgium, and the Netherlands.; Other- Pregnant women with a pre-pregnancy body mass index (BMI) of >=29 kg/m2.",Healthy eating promotion intervention+Physical activity promotion intervention during pregnancy,"Cost-effectiveness of healthy eating and/or physical activity promotion in pregnant women at increased risk of gestational diabetes mellitus: economic evaluation alongside the DALI study, a European multicenter randomized controlled trial.",Standard/Usual Care- Received care as usual by their midwife or obstetrician and did not receive any of the lifestyle interventions,SE
2017-01-24560,2017,Kosaner Kliess 2017 Value Health,8100,"Vibrant Soundbridge Implantation VERSUS Standard/Usual Care- No intervention IN Specific disease- Sensorineural Hearing Loss; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Austria; Other- Post lingual mild to severe disease.",28964441,"Specific disease- Sensorineural Hearing Loss; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Austria; Other- Post lingual mild to severe disease.",Vibrant Soundbridge Implantation,Cost-Utility of Partially Implantable Active Middle Ear Implants for Sensorineural Hearing Loss: A Decision Analysis.,Standard/Usual Care- No intervention,NE
2017-01-24429,2017,Jahn 2017 BMC Cancer,16000,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor) VERSUS No Chemotherapy IN Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: Intermediate (individual breast cancer specific mortality (BCMS)9%=BCMS<17%) OncotypeDX Intermediate (Recurrence risk score (RS) 18=RS<30).",29037213,Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: Intermediate (individual breast cancer specific mortality (BCMS)9%=BCMS<17%) OncotypeDX Intermediate (Recurrence risk score (RS) 18=RS<30).,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor)",Personalized treatment of women with early breast cancer: a risk-group specific cost-effectiveness analysis of adjuvant chemotherapy accounting for companion prognostic tests OncotypeDX and Adjuvant!Online.,No Chemotherapy,NE
2017-01-24429,2017,Jahn 2017 BMC Cancer,18000,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor) VERSUS No Chemotherapy IN Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: High (individual breast cancer specific mortality (BCMS)= 17%) OncotypeDX Intermediate (Recurrence risk score (RS) 18=RS<30).",29037213,Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: High (individual breast cancer specific mortality (BCMS)= 17%) OncotypeDX Intermediate (Recurrence risk score (RS) 18=RS<30).,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor)",Personalized treatment of women with early breast cancer: a risk-group specific cost-effectiveness analysis of adjuvant chemotherapy accounting for companion prognostic tests OncotypeDX and Adjuvant!Online.,No Chemotherapy,NE
2017-01-24429,2017,Jahn 2017 BMC Cancer,3800,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor) VERSUS No Chemotherapy IN Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: High (individual breast cancer specific mortality (BCMS)= 17%) OncotypeDX Not applied.",29037213,Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: High (individual breast cancer specific mortality (BCMS)= 17%) OncotypeDX Not applied.,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor)",Personalized treatment of women with early breast cancer: a risk-group specific cost-effectiveness analysis of adjuvant chemotherapy accounting for companion prognostic tests OncotypeDX and Adjuvant!Online.,No Chemotherapy,NE
2017-01-24429,2017,Jahn 2017 BMC Cancer,4100,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor) VERSUS No Chemotherapy IN Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: Low (individual breast cancer specific mortality (BCMS)<9%) OncotypeDX High (Recurrence risk score (RS) RS= 30).",29037213,Specific disease- Early breast Cancer; Age- 41 to 64 years; Gender- Female; Country- Austria; Other- Risk Group: Low (individual breast cancer specific mortality (BCMS)<9%) OncotypeDX High (Recurrence risk score (RS) RS= 30).,"Chemotherapy (5-flurorouracil,epirubicin, cyclophosphamide, docetaxel, aromatase inhibitor)",Personalized treatment of women with early breast cancer: a risk-group specific cost-effectiveness analysis of adjuvant chemotherapy accounting for companion prognostic tests OncotypeDX and Adjuvant!Online.,No Chemotherapy,NE
