Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34159,2021,Chan 2021 J Viral Hepat,30000,sofosbuvir/velpatasvir + ribavirin VERSUS Standard/Usual Care- best supportive care IN Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- Canada; Other- decompensated cirrhosis.,33065774,Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- Canada; Other- decompensated cirrhosis.,sofosbuvir/velpatasvir + ribavirin,Cost-effectiveness analysis of sofosbuvir and velpatasvir in chronic hepatitis C  patients with decompensated cirrhosis.,Standard/Usual Care- best supportive care,NE
2019-01-32441,2019,van Dongen                       2019 J Cancer Surviv,Dominated,cardiorespiratory fitness VERSUS Standard Care IN Specific disease- multiple myeloma or lymphoma; Age- Adult; Gender- Both; Country- Netherlands.,31286387,Specific disease- multiple myeloma or lymphoma; Age- Adult; Gender- Both; Country- Netherlands.,cardiorespiratory fitness,Long-term effectiveness and cost-effectiveness of an 18-week supervised exercise  program in patients treated with autologous stem cell transplantation: results from the EXIST study.,Standard Care,NW
2019-01-31941,2019,Roze 2019 Diabetes Technol Ther,25000,sensor-augmented pump therapy + continuous subcutaneous insulin infusion VERSUS continuous subcutaneous insulin infusion IN Specific disease- type 1 diabetes; Age- Unknown; Gender- Both; Country- Turkey; Other- Increased risk for hypoglycemia cohort.,31509715,Specific disease- type 1 diabetes; Age- Unknown; Gender- Both; Country- Turkey; Other- Increased risk for hypoglycemia cohort.,sensor-augmented pump therapy + continuous subcutaneous insulin infusion,Cost-Effectiveness of Sensor-Augmented Insulin Pump Therapy Versus Continuous Insulin Infusion in Patients with Type 1 Diabetes in Turkey.,continuous subcutaneous insulin infusion,NE
2019-01-31941,2019,Roze 2019 Diabetes Technol Ther,27000,sensor-augmented pump therapy + continuous subcutaneous insulin infusion VERSUS continuous subcutaneous insulin infusion IN Specific disease- type 1 diabetes; Age- Unknown; Gender- Both; Country- Turkey; Other- Poor glycemic control.,31509715,Specific disease- type 1 diabetes; Age- Unknown; Gender- Both; Country- Turkey; Other- Poor glycemic control.,sensor-augmented pump therapy + continuous subcutaneous insulin infusion,Cost-Effectiveness of Sensor-Augmented Insulin Pump Therapy Versus Continuous Insulin Infusion in Patients with Type 1 Diabetes in Turkey.,continuous subcutaneous insulin infusion,NE
2019-01-29196,2019,Delea 2019 Pharmacoeconomics,16000,Blintumomab to treat Acute Lymphoblastic Leukemia VERSUS Inotuzumab IN Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,31218655,Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,Blintumomab to treat Acute Lymphoblastic Leukemia,Cost Effectiveness of Blinatumomab Versus Inotuzumab Ozogamicin in Adult Patients with Relapsed or Refractory B-Cell Precursor Acute Lymphoblastic Leukemia in the  United States.,Inotuzumab,NE
2019-01-29196,2019,Delea 2019 Pharmacoeconomics,21000,Blintumomab VERSUS Inotuzumab IN Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,31218655,Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,Blintumomab,Cost Effectiveness of Blinatumomab Versus Inotuzumab Ozogamicin in Adult Patients with Relapsed or Refractory B-Cell Precursor Acute Lymphoblastic Leukemia in the  United States.,Inotuzumab,NE
2019-01-29196,2019,Delea 2019 Pharmacoeconomics,4100,Blinatumomab VERSUS Inotuzumab Ozogamicin IN Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,31218655,Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,Blinatumomab,Cost Effectiveness of Blinatumomab Versus Inotuzumab Ozogamicin in Adult Patients with Relapsed or Refractory B-Cell Precursor Acute Lymphoblastic Leukemia in the  United States.,Inotuzumab Ozogamicin,NE
2019-01-29196,2019,Delea 2019 Pharmacoeconomics,4100,Blintumomab VERSUS Inotuzumab IN Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,31218655,Specific disease- Lymphoblastic leukemia; Age- Adult; Gender- Both; Country- United States.,Blintumomab,Cost Effectiveness of Blinatumomab Versus Inotuzumab Ozogamicin in Adult Patients with Relapsed or Refractory B-Cell Precursor Acute Lymphoblastic Leukemia in the  United States.,Inotuzumab,NE
2019-01-29196,2019,Delea 2019 Pharmacoeconomics,4200,Blintumomab VERSUS Inotuzumab ozogamicin IN Healthy; Age- Adult; Gender- Both; Country- United States.,31218655,Healthy; Age- Adult; Gender- Both; Country- United States.,Blintumomab,Cost Effectiveness of Blinatumomab Versus Inotuzumab Ozogamicin in Adult Patients with Relapsed or Refractory B-Cell Precursor Acute Lymphoblastic Leukemia in the  United States.,Inotuzumab ozogamicin,NE
2018-01-28147,2018,Farhang Zangneh 2018 Clin Gastroenterol Hepatol,160000,Hepatocellular carcinoma ultrasound surveillance every 6 months VERSUS No hepatocellular carcinoma surveillance IN Specific disease- Advanced fibrosis (F3); Age- 41 to 64 years; Gender- Both; Country- Canada; Other- Achieved sustained virologic response for chronic Hepatitis C virus infection.,30580095,Specific disease- Advanced fibrosis (F3); Age- 41 to 64 years; Gender- Both; Country- Canada; Other- Achieved sustained virologic response for chronic hepatitis C.,Hepatocellular carcinoma ultrasound surveillance every 6 months,Cost Effectiveness of Hepatocellular Carcinoma Surveillance After a Sustained Virologic Response to Therapy in Patients With Hepatitis C Virus Infection and Advanced Fibrosis.,No hepatocellular carcinoma surveillance,NE
