Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-33392,2020,Jaamaa-Holmberg 2020 Eur Heart J Acute Cardiovasc Care,19000,sequential pneumococcal vaccination VERSUS None IN Specific disease- cardiogenic shock + cardiac arrest; Age- Adult; Gender- Both; Country- Finland.,0,Specific disease- cardiogenic shock + cardiac arrest; Age- Adult; Gender- Both; Country- Finland.,sequential pneumococcal vaccination,Cost-utility of venoarterial extracorporeal membrane oxygenation in cardiogenic shock and cardiac arrest.,None,NE
2020-01-33302,2020,Suikkanen 2020 J Am Med Dir Assoc,390000,"physical exercise VERSUS Standard/Usual Care- standard/usual care IN Specific disease- frailty; Age- Adult; Gender- Both; Country- Finland; Other- =>1 frailty phenotype criteria, Mini-Mental State Examination score=>17.",0,"Specific disease- frailty; Age- Adult; Gender- Both; Country- Finland; Other- =>1 frailty phenotype criteria, Mini-Mental State Examination score=>17.",physical exercise,Effects of Home-Based Physical Exercise on Days at Home and Cost-Effectiveness in Pre-Frail and Frail Persons: Randomized Controlled Trial.,Standard/Usual Care- standard/usual care,NE
2020-01-32800,2020,Soini 2020 Adv. Ther.,9100,rivaroxaban + acetylsalicylic acid VERSUS Standard/Usual Care- acetylsalicylic acid 100 mg once daily IN Specific disease- cardiovascular disease; Age- Adult; Gender- Both; Country- Finland.,32519113,Specific disease- cardiovascular disease; Age- Adult; Gender- Both; Country- Finland.,rivaroxaban + acetylsalicylic acid,Cost-Effectiveness of Coronary and Peripheral Artery Disease Antithrombotic  Treatments in Finland.,Standard/Usual Care- acetylsalicylic acid 100 mg once daily,NE
2019-01-32313,2019,Huoponen 2019 PLoS One,Cost-Saving,abatacept VERSUS Standard/Usual Care- Rituximab IN Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland.,31339961,Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland.,abatacept,"Cost-effectiveness of abatacept, tocilizumab and TNF-inhibitors compared with rituximab as second-line biologic drug in rheumatoid arthritis.",Standard/Usual Care- Rituximab,SE
2019-01-32313,2019,Huoponen 2019 PLoS One,Cost-Saving,tocilizumab VERSUS Standard/Usual Care- Rituximab IN Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland.,31339961,Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland.,tocilizumab,"Cost-effectiveness of abatacept, tocilizumab and TNF-inhibitors compared with rituximab as second-line biologic drug in rheumatoid arthritis.",Standard/Usual Care- Rituximab,SE
2019-01-32313,2019,Huoponen 2019 PLoS One,Cost-Saving,tumor necrosis factor inhibitors VERSUS Standard/Usual Care- Rituximab IN Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland.,31339961,Specific disease- rheumatoid arthritis; Age- Adult; Gender- Both; Country- Finland.,tumor necrosis factor inhibitors,"Cost-effectiveness of abatacept, tocilizumab and TNF-inhibitors compared with rituximab as second-line biologic drug in rheumatoid arthritis.",Standard/Usual Care- Rituximab,SE
2019-01-31122,2019,Vaatainen 2019 Adv Ther,6400,"brivaracetam VERSUS Perampanel IN Specific disease- epilepsy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Finland; Other- Focal onset seizures.",31808053,"Specific disease- epilepsy; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Finland; Other- Focal onset seizures.",brivaracetam,Economic Value of Adjunctive Brivaracetam Treatment Strategy for Focal Onset Seizures in Finland.,Perampanel,NE
2019-01-30449,2019,Roze 2019 Diabetes Ther,57000,continuous subcutaneous insulin infusion VERSUS multiple daily injections IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Finland.,30730036,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Finland.,continuous subcutaneous insulin infusion,Cost-Effectiveness of Continuous Subcutaneous Insulin Infusion Versus Multiple Daily Injections in Patients with Poorly Controlled Type 2 Diabetes in Finland.,multiple daily injections,NE
2019-01-30161,2019,Purmonen 2019 Clinicoecon Outcomes Res,Cost-Saving,"secukinumab subcutaneous VERSUS Certolizumab pegol IN Specific disease- ankylosing spondylitis; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Finland; Other- inadequate response to NSAIDs; biologic naive.",30858713,"Specific disease- ankylosing spondylitis; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Finland; Other- inadequate response to NSAIDs; biologic naive.",secukinumab subcutaneous,Cost-effectiveness of secukinumab compared to other biologics in the treatment of ankylosing spondylitis in Finland.,Certolizumab pegol,SE
2019-01-30161,2019,Purmonen 2019 Clinicoecon Outcomes Res,Cost-Saving,"subcutaneous secukinumab VERSUS Etanercept subcutaneous IN Specific disease- ankylosing spondylitis; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Finland; Other- inadequate response to NSAIDs; biologic naÃ¯ve.",30858713,"Specific disease- ankylosing spondylitis; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Finland; Other- inadequate response to NSAIDs; biologic naÃ¯ve.",subcutaneous secukinumab,Cost-effectiveness of secukinumab compared to other biologics in the treatment of ankylosing spondylitis in Finland.,Etanercept subcutaneous,SE
