Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2012-01-09836,2012,Rajasingham 2012 PLoS Med,17,Amphotericin B (1.0 mg/kg/d) for 7 days + fluconazole (1200 mg/d) for 14 days VERSUS Fluconazole (1200 mg/d) for 14 days IN HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,23055838,HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,Amphotericin B (1.0 mg/kg/d) for 7 days + fluconazole (1200 mg/d) for 14 days,Cryptococcal meningitis treatment strategies in resource-limited settings: a cost-effectiveness analysis.,Fluconazole (1200 mg/d) for 14 days,NE
2012-01-09836,2012,Rajasingham 2012 PLoS Med,60,Fluconazole + flucytosine (5FC) (100 mg/kg/d) + fluconazole (1200 mg/d) for 14 days VERSUS Fluconazole (1200 mg/d) for 14 days IN HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,23055838,HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,Fluconazole + flucytosine (5FC) (100 mg/kg/d) + fluconazole (1200 mg/d) for 14 days,Cryptococcal meningitis treatment strategies in resource-limited settings: a cost-effectiveness analysis.,Fluconazole (1200 mg/d) for 14 days,NE
2012-01-09836,2012,Rajasingham 2012 PLoS Med,77,Amphotericin B (0.7 mg/kg/d) for 14 days + fluconazole (800 mg/d) for 14 days VERSUS Fluconazole (1200 mg/d) for 14 days IN HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,23055838,HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,Amphotericin B (0.7 mg/kg/d) for 14 days + fluconazole (800 mg/d) for 14 days,Cryptococcal meningitis treatment strategies in resource-limited settings: a cost-effectiveness analysis.,Fluconazole (1200 mg/d) for 14 days,NE
2012-01-09836,2012,Rajasingham 2012 PLoS Med,87,Amphotericin B (0.7-1.0 mg/kg/d) for 14 days + 5FC (100 mg/k/d) for 14 days VERSUS Fluconazole (1200 mg/d) for 14 days IN HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,23055838,HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,Amphotericin B (0.7-1.0 mg/kg/d) for 14 days + 5FC (100 mg/k/d) for 14 days,Cryptococcal meningitis treatment strategies in resource-limited settings: a cost-effectiveness analysis.,Fluconazole (1200 mg/d) for 14 days,NE
2012-01-09836,2012,Rajasingham 2012 PLoS Med,91,Amphotericin B (0.7 mg/kg/d) for 14 days VERSUS Fluconazole (1200 mg/d) for 14 days IN HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,23055838,HIV-infected adults with crptococcal meningitis in resource-limited settings of sub-Saharan Africa,Amphotericin B (0.7 mg/kg/d) for 14 days,Cryptococcal meningitis treatment strategies in resource-limited settings: a cost-effectiveness analysis.,Fluconazole (1200 mg/d) for 14 days,NE
2011-01-07275,2011,Walensky 2011 J Acquir Immune Defic Syndr,1800,One time HIV screening VERSUS Current practice IN General population of South Africa,21068674,General population of South Africa,One time HIV screening,"The clinical impact and cost-effectiveness of routine, voluntary HIV screening in South Africa.",Current practice,NE
2011-01-07275,2011,Walensky 2011 J Acquir Immune Defic Syndr,2000,HIV screening every 5 years VERSUS Current practice IN General population of South Africa,21068674,General population of South Africa,HIV screening every 5 years,"The clinical impact and cost-effectiveness of routine, voluntary HIV screening in South Africa.",Current practice,NE
2011-01-07275,2011,Walensky 2011 J Acquir Immune Defic Syndr,2200,Annual HIV screening VERSUS Screening every 5 years IN General population of South Africa,21068674,General population of South Africa,Annual HIV screening,"The clinical impact and cost-effectiveness of routine, voluntary HIV screening in South Africa.",Screening every 5 years,NE
2011-01-07271,2011,Bendavid                         2011 AIDS,1300,Tenofovir + lamivudine + nevirapine VERSUS Zidovudine + lamivudine + nevirapine IN HIV patients in South Africa,21124202,HIV patients in South Africa,Tenofovir + lamivudine + nevirapine,Cost-effectiveness of antiretroviral regimens in the World Health Organization's treatment guidelines: a South African analysis.,Zidovudine + lamivudine + nevirapine,NE
2011-01-07271,2011,Bendavid                         2011 AIDS,7200,Tenofovir + lamivudine + efavirenz VERSUS Tenofovir + lamivudine + nevirapine IN HIV patients in South Africa,21124202,HIV patients in South Africa,Tenofovir + lamivudine + efavirenz,Cost-effectiveness of antiretroviral regimens in the World Health Organization's treatment guidelines: a South African analysis.,Tenofovir + lamivudine + nevirapine,NE
