Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2019-01-31934,2019,Lundqvist 2019 PLoS One,Cost-Saving,physical service dog VERSUS Regular companion dog IN Specific disease- functional impairments; Age- Unknown; Gender- Both; Country- Sweden.,31513601,Specific disease- functional impairments; Age- Unknown; Gender- Both; Country- Sweden.,physical service dog,Certified service dogs - A cost-effectiveness analysis appraisal.,Regular companion dog,SE
2019-01-31724,2019,Lindsater 2019 J Med Internet Res,43000,"internet-based cognitive behavioral therapy VERSUS None IN Specific disease- stress-related disorder; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Sweden; Other- adjustment disorder or exhaustion disorder.",31586370,"Specific disease- stress-related disorder; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Sweden; Other- adjustment disorder or exhaustion disorder.",internet-based cognitive behavioral therapy,Cost-Effectiveness of Therapist-Guided Internet-Based Cognitive Behavioral Therapy for Stress-Related Disorders: Secondary Analysis of a Randomized Controlled Trial.,None,NE
2019-01-31724,2019,Lindsater 2019 J Med Internet Res,Cost-Saving,"internet-based cognitive behavioral therapy VERSUS None IN Specific disease- stress-related disorder; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Sweden; Other- adjustment disorder or exhaustion disorder.",31586370,"Specific disease- stress-related disorder; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Sweden; Other- adjustment disorder or exhaustion disorder.",internet-based cognitive behavioral therapy,Cost-Effectiveness of Therapist-Guided Internet-Based Cognitive Behavioral Therapy for Stress-Related Disorders: Secondary Analysis of a Randomized Controlled Trial.,None,SE
2019-01-31045,2019,Bolin 2019 Acta Neurol Scand,42000,pitolisant as add on therapy VERSUS Standard/Usual Care- modafinil in combination with an antidepressant IN Specific disease- narcolepsy; Age- 19 to 40 years; Gender- Both; Country- Sweden.,31838740,Specific disease- narcolepsy; Age- 19 to 40 years; Gender- Both; Country- Sweden.,pitolisant as add on therapy,The cost-utility of pitolisant as narcolepsy treatment.,Standard/Usual Care- modafinil in combination with an antidepressant,NE
2019-01-31045,2019,Bolin 2019 Acta Neurol Scand,58000,pitolisant VERSUS Standard/Usual Care- modafinil in combination with an antidepressant IN Specific disease- narcolepsy; Age- 19 to 40 years; Gender- Both; Country- Sweden.,31838740,Specific disease- narcolepsy; Age- 19 to 40 years; Gender- Both; Country- Sweden.,pitolisant,The cost-utility of pitolisant as narcolepsy treatment.,Standard/Usual Care- modafinil in combination with an antidepressant,NE
2019-01-30709,2019,Hagberg 2019 BMC Public Health,8300,Diet intervention VERSUS None IN Specific disease- Postpartum; Age- Adult; Gender- Female; Country- Sweden.,30621673,Specific disease- Postpartum; Age- Adult; Gender- Female; Country- Sweden.,Diet intervention,Cost-effectiveness and quality of life of a diet intervention postpartum: 2-year  results from a randomized controlled trial.,None,NE
2019-01-30566,2019,Sampaio 2019 BMJ Open,59000,Exposure-based internet-CBT VERSUS Standard/Usual Care- Waitlist control IN Specific disease- Irritable bowel syndrome; Age- 0 to 18 years; Gender- Both; Country- Sweden.,30679293,Specific disease- Irritable bowel syndrome; Age- 0 to 18 years; Gender- Both; Country- Sweden.,Exposure-based internet-CBT,Cost-effectiveness of internet-delivered cognitive-behavioural therapy for adolescents with irritable bowel syndrome.,Standard/Usual Care- Waitlist control,NE
2019-01-30515,2019,Hultgren 2019 J Clin Psychopharmacol,9100,targeted screening for abdominal aortic aneurysm in siblings using registry-based detection VERSUS None IN Healthy; Age- >=65 years; Gender- Both; Country- Sweden.,30702746,Healthy; Age- >=65 years; Gender- Both; Country- Sweden.,targeted screening for abdominal aortic aneurysm in siblings using registry-based detection,Cost-effectiveness of targeted screening for abdominal aortic aneurysm in siblings.,None,NE
2019-01-30515,2019,Hultgren 2019 J Clin Psychopharmacol,9300,targeted screening for abdominal aortic aneurysm in siblings using clinically based detection VERSUS None IN Healthy; Age- >=65 years; Gender- Both; Country- Sweden.,30702746,Healthy; Age- >=65 years; Gender- Both; Country- Sweden.,targeted screening for abdominal aortic aneurysm in siblings using clinically based detection,Cost-effectiveness of targeted screening for abdominal aortic aneurysm in siblings.,None,NE
2019-01-30492,2019,Zuluaga-Sanchez 2019 Pharmacoeconomics,380000,nusinersen + standard of care VERSUS Standard/Usual Care IN Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,30714083,Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,nusinersen + standard of care,Cost Effectiveness of Nusinersen in the Treatment of Patients with Infantile-Onset and Later-Onset Spinal Muscular Atrophy in Sweden.,Standard/Usual Care,NE
2019-01-30492,2019,Zuluaga-Sanchez 2019 Pharmacoeconomics,390000,nusinersen + standard of care VERSUS Standard/Usual Care IN Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,30714083,Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,nusinersen + standard of care,Cost Effectiveness of Nusinersen in the Treatment of Patients with Infantile-Onset and Later-Onset Spinal Muscular Atrophy in Sweden.,Standard/Usual Care,NE
2019-01-30492,2019,Zuluaga-Sanchez 2019 Pharmacoeconomics,660000,nusinersen + standard of care VERSUS Standard/Usual Care IN Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,30714083,Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,nusinersen + standard of care,Cost Effectiveness of Nusinersen in the Treatment of Patients with Infantile-Onset and Later-Onset Spinal Muscular Atrophy in Sweden.,Standard/Usual Care,NE
2019-01-30492,2019,Zuluaga-Sanchez 2019 Pharmacoeconomics,670000,nusinersen + standard of care VERSUS Standard/Usual Care IN Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,30714083,Specific disease- spinal muscular atrophy; Age- 0 to 18 years; Gender- Both; Country- Sweden.,nusinersen + standard of care,Cost Effectiveness of Nusinersen in the Treatment of Patients with Infantile-Onset and Later-Onset Spinal Muscular Atrophy in Sweden.,Standard/Usual Care,NE
2019-01-30417,2019,Floros 2019 BMC Infect Dis,21000,isavuconazole VERSUS Standard/Usual Care- Voriconazole IN Specific disease- invasive aspergillosis; mucormycotic; Age- Adult; Gender- Both; Country- Sweden.,30744563,Specific disease- invasive aspergillosis; mucormycotic; Age- Adult; Gender- Both; Country- Sweden.,isavuconazole,Cost-effectiveness analysis of isavuconazole versus voriconazole for the treatment of patients with possible invasive aspergillosis in Sweden.,Standard/Usual Care- Voriconazole,NE
2019-01-30325,2019,Jendle 2019 Diabetes Technol Ther,19000,hybrid closed-loop system arm VERSUS Standard/Usual Care- continuous subcutaneous insulin infusion IN Specific disease- diabetes; Age- Adult; Gender- Both; Country- Switzerland.,30785311,Specific disease- diabetes; Age- Adult; Gender- Both; Country- Switzerland.,hybrid closed-loop system arm,Cost-Effectiveness Analysis of the MiniMed 670G Hybrid Closed-Loop System Versus  Continuous Subcutaneous Insulin Infusion for Treatment of Type 1 Diabetes.,Standard/Usual Care- continuous subcutaneous insulin infusion,NE
2019-01-30102,2019,Sarmiento 2019 BMJ Open,33000,"tibial neurolysis; patient education about foot care VERSUS Standard/Usual Care- Current prevention IN Specific disease- diabetes mellitus; Age- 19 to 40 years, 41 to 64 years, >=65 years; ; Country- Sweden.",30878982,"Specific disease- diabetes mellitus; Age- 19 to 40 years, 41 to 64 years, >=65 years; ; Country- Sweden.",tibial neurolysis; patient education about foot care,Tibial nerve decompression for the prevention of the diabetic foot: a cost-utility analysis using Markov model simulations.,Standard/Usual Care- Current prevention,NE
2019-01-30068,2019,Bolin 2019 J Crohns Colitis,87000,infliximab and immunomodulator therapy (azathioprine) VERSUS Withdrawal of the anti-TNFa (infliximab) IN Specific disease- crohn's disease; Age- Unknown; Gender- Both; Country- Sweden.,30893421,Specific disease- crohn's disease; Age- Unknown; Gender- Both; Country- Sweden.,infliximab and immunomodulator therapy (azathioprine),The cost-effectiveness of biological therapy cycles in the management of Crohn''s  disease.,Withdrawal of the anti-TNFa (infliximab),NE
2019-01-30068,2019,Bolin 2019 J Crohns Colitis,Cost-Saving,infliximab and immunomodulator therapy VERSUS withdrawal of the immunomodulator therapy (azathioprine) IN Specific disease- crohn's disease; Age- Unknown; Gender- Both; Country- Sweden.,30893421,Specific disease- crohn's disease; Age- Unknown; Gender- Both; Country- Sweden.,infliximab and immunomodulator therapy,The cost-effectiveness of biological therapy cycles in the management of Crohn''s  disease.,withdrawal of the immunomodulator therapy (azathioprine),SE
