Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-35177,2020,Huang 2020 Front Oncol,Cost-Saving,"biopsy testing using prostate health index (phi=27), total prostate-specific antigen 2-10 ng/ml VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=27), total prostate-specific antigen 2-10 ng/ml",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,SE
2020-01-35177,2020,Huang 2020 Front Oncol,Cost-Saving,"biopsy testing using prostate health index (phi=31), total prostate-specific antigen 2-10 ng/ml VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=31), total prostate-specific antigen 2-10 ng/ml",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,SE
2020-01-35177,2020,Huang 2020 Front Oncol,Cost-Saving,"biopsy testing using prostate health index (phi=35), full cohort VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=35), full cohort",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,SE
2020-01-35169,2020,Golbus 2020 ESC Heart Fail,1.8e+006,"surveillance gene expression profile VERSUS signs/symptoms surveillance IN Specific disease- heart transplant; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- United States; Other- first heart transplant at the University of Michigan, survived >=760 days .",32489007,"Specific disease- heart transplant; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- United States; Other- first heart transplant at the University of Michigan, survived >=760 days .",surveillance gene expression profile,Utility of routine evaluations for rejection in patients greater than 2 years after  heart transplantation.,signs/symptoms surveillance,NE
2020-01-35169,2020,Golbus 2020 ESC Heart Fail,Dominated,"surveillance endomyocardial biopsies VERSUS signs/symptoms surveillance IN Specific disease- heart transplant; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- United States; Other- first heart transplant at the University of Michigan, survived >=760 days .",32489007,"Specific disease- heart transplant; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- United States; Other- first heart transplant at the University of Michigan, survived >=760 days .",surveillance endomyocardial biopsies,Utility of routine evaluations for rejection in patients greater than 2 years after  heart transplantation.,signs/symptoms surveillance,NW
2020-01-35166,2020,Ellison 2020 Appl Health Econ Health Policy,Cost-Saving,universal elisa + nucleic acid testing for infectious risk donors VERSUS Standard/Usual Care- historic national practice IN Healthy; Age- Unknown; Gender- Both; Country- United States; Other- organ procurement and transplantation network database.,32885353,Healthy; Age- Unknown; Gender- Both; Country- United States; Other- organ procurement and transplantation network database.,universal elisa + nucleic acid testing for infectious risk donors,Potential Unintended Consequences of National Infectious Disease Screening  Strategies in Deceased Donor Kidney Transplantation: A Cost-Effectiveness Analysis.,Standard/Usual Care- historic national practice,SE
2020-01-35166,2020,Ellison 2020 Appl Health Econ Health Policy,Dominated,universal elisa + universal nucleic acid testing VERSUS Standard/Usual Care- historic national practice IN Healthy; Age- Unknown; Gender- Both; Country- United States; Other- organ procurement and transplantation network database.,32885353,Healthy; Age- Unknown; Gender- Both; Country- United States; Other- organ procurement and transplantation network database.,universal elisa + universal nucleic acid testing,Potential Unintended Consequences of National Infectious Disease Screening  Strategies in Deceased Donor Kidney Transplantation: A Cost-Effectiveness Analysis.,Standard/Usual Care- historic national practice,NW
2020-01-35166,2020,Ellison 2020 Appl Health Econ Health Policy,Dominated,universal nucleic acid testing VERSUS Standard/Usual Care- historic national practice IN Healthy; Age- Unknown; Gender- Both; Country- United States; Other- organ procurement and transplantation network database.,32885353,Healthy; Age- Unknown; Gender- Both; Country- United States; Other- organ procurement and transplantation network database.,universal nucleic acid testing,Potential Unintended Consequences of National Infectious Disease Screening  Strategies in Deceased Donor Kidney Transplantation: A Cost-Effectiveness Analysis.,Standard/Usual Care- historic national practice,NW
2020-01-35150,2020,Le 2020 J Manag Care Spec Pharm,130000,tumor necrosis factor inhibitor --> anti interleukin 17a monoclonal antibody VERSUS Standard/Usual Care- non steroidal anti inflammatory drugs IN Specific disease- ankylosing spondylitis; Age- 19 to 40 years; Gender- Both; Country- United States.,32996395,Specific disease- ankylosing spondylitis; Age- 19 to 40 years; Gender- Both; Country- United States.,tumor necrosis factor inhibitor --> anti interleukin 17a monoclonal antibody,Cost-Effectiveness of Treatment Strategies with Biologics in Accordance with  Treatment Guidelines for Ankylosing Spondylitis: A Patient-Level Model.,Standard/Usual Care- non steroidal anti inflammatory drugs,NE
2020-01-35150,2020,Le 2020 J Manag Care Spec Pharm,140000,2 tumor necrosis factor inhibitors VERSUS Standard/Usual Care- non steroidal anti inflammatory drugs IN Specific disease- ankylosing spondylitis; Age- 19 to 40 years; Gender- Both; Country- United States.,32996395,Specific disease- ankylosing spondylitis; Age- 19 to 40 years; Gender- Both; Country- United States.,2 tumor necrosis factor inhibitors,Cost-Effectiveness of Treatment Strategies with Biologics in Accordance with  Treatment Guidelines for Ankylosing Spondylitis: A Patient-Level Model.,Standard/Usual Care- non steroidal anti inflammatory drugs,NE
