Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-34045,2020,Teng 2020 Early Interv Psychiatry,7700,electroconvulsive therapy --> antidepressant VERSUS antidepressant --> transcranial magnetic stimulation IN Specific disease- major depressive disorder; Age- Adult; Gender- Both; Country- Singapore.,33254283,Specific disease- major depressive disorder; Age- Adult; Gender- Both; Country- Singapore.,electroconvulsive therapy --> antidepressant,Neurostimulation therapies in major depressive disorder: A decision-analytic model.,antidepressant --> transcranial magnetic stimulation,NE
2020-01-34045,2020,Teng 2020 Early Interv Psychiatry,Dominated,antidepressant --> transcranial magnetic stimulation + antidepressant VERSUS antidepressant --> transcranial magnetic stimulation IN Specific disease- major depressive disorder; Age- Adult; Gender- Both; Country- Singapore.,33254283,Specific disease- major depressive disorder; Age- Adult; Gender- Both; Country- Singapore.,antidepressant --> transcranial magnetic stimulation + antidepressant,Neurostimulation therapies in major depressive disorder: A decision-analytic model.,antidepressant --> transcranial magnetic stimulation,NW
2020-01-34045,2020,Teng 2020 Early Interv Psychiatry,Dominated,antidepressant --> transcranial magnetic stimulation --> antidepressant VERSUS antidepressant --> transcranial magnetic stimulation IN Specific disease- major depressive disorder; Age- Adult; Gender- Both; Country- Singapore.,33254283,Specific disease- major depressive disorder; Age- Adult; Gender- Both; Country- Singapore.,antidepressant --> transcranial magnetic stimulation --> antidepressant,Neurostimulation therapies in major depressive disorder: A decision-analytic model.,antidepressant --> transcranial magnetic stimulation,NW
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,1200,allopurinol 300mg --> allopurinol 600mg --> probenecid VERSUS Supportive treatment IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,0,Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,allopurinol 300mg --> allopurinol 600mg --> probenecid,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,Supportive treatment,NE
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,1500,"allopurinol VERSUS None IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout, renal impairment.",0,"Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout, renal impairment.",allopurinol,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,None,NE
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,26000,"allopurinol --> febuxostat VERSUS allopurinol 300mg/day IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout, renal impairment.",0,"Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout, renal impairment.",allopurinol --> febuxostat,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,allopurinol 300mg/day,NE
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,77000,allopurinol 300mg --> allopurinol 600mg --> febuxostat VERSUS allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore.,0,Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore.,allopurinol 300mg --> allopurinol 600mg --> febuxostat,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day,NE
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,8700,allopurinol 300mg --> allopurinol 600mg --> probenecid --> febuxostat VERSUS allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,0,Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,allopurinol 300mg --> allopurinol 600mg --> probenecid --> febuxostat,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day,NE
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,Dominated,allopurinol 300mg --> allopurinol 600mg --> febuxostat VERSUS allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day --> febuxostat 80 mg/day IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,0,Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,allopurinol 300mg --> allopurinol 600mg --> febuxostat,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day --> febuxostat 80 mg/day,NW
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,Dominated,febuxostat VERSUS allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day --> febuxostat 80mg/day IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,0,Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout.,febuxostat,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,allopurinol 300mg/day --> allopurinol 600mg/day --> probenecid 2g/day --> febuxostat 80mg/day,NW
2020-01-33550,2020,Pruis 2020 J. Med. Econ.,Dominated,"febuxostat VERSUS allopurinol 300mg/day --> febuxostat 80mg/day IN Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout, renal impairment.",0,"Specific disease- gout; Age- Adult; Gender- Both; Country- Singapore; Other- symptomatic gout, renal impairment.",febuxostat,Cost-effectiveness of sequential urate lowering therapies for the management of gout in Singapore.,allopurinol 300mg/day --> febuxostat 80mg/day,NW
