Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2015-01-20484,2015,Kourlaba 2015 BMC Health Serv Res,6700,Ranolazine as add-on treatment VERSUS Standard/Usual Care- Standard care for stable angina IN Specific disease- Chronic angina pectarisin; Age- Adult; Gender- Both; Country- Greece.,26684327,Specific disease- Chronic angina pectarisin; Age- Adult; Gender- Both; Country- Greece.,Ranolazine as add-on treatment,Ranolazine for the symptomatic treatment of patients with chronic angina pectoris in Greece: a cost-utility study.,Standard/Usual Care- Standard care for stable angina,NE
2015-01-17524,2015,Kourlaba 2015 BMC Health Serv Res,Cost-Saving,Everolimus plus exemestane VERSUS Bevacizumab-based chemotherapy: bevacizumab + capecitabine IN Specific disease- Hormone receptor-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Greece.,26239115,Specific disease- Hormone receptor-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Greece.,Everolimus plus exemestane,Everolimus plus exemestane versus bevacizumab-based chemotherapy for second-line  treatment of hormone receptor-positive metastatic breast cancer in Greece: An economic evaluation study.,Bevacizumab-based chemotherapy: bevacizumab + capecitabine,SE
2015-01-17524,2015,Kourlaba 2015 BMC Health Serv Res,Cost-Saving,Everolimus plus exemestane VERSUS Bevacizumab-based chemotherapy: bevacizumab + paclitaxel IN Specific disease- Hormone receptor-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Greece.,26239115,Specific disease- Hormone receptor-positive metastatic breast cancer; Age- Adult; Gender- Female; Country- Greece.,Everolimus plus exemestane,Everolimus plus exemestane versus bevacizumab-based chemotherapy for second-line  treatment of hormone receptor-positive metastatic breast cancer in Greece: An economic evaluation study.,Bevacizumab-based chemotherapy: bevacizumab + paclitaxel,SE
2014-01-17001,2014,Kourlaba 2014 Cost Eff Resour Alloc,Cost-Saving,Rivaroxaban VERSUS Vitamin-K-antagonists (VKAs) IN Specific disease- Non-valvular atrial fibrillation (AF); Age- Adult; Gender- Both; Country- Greece.,24512351,Specific disease- Non-valvular atrial fibrillation; Age- Adult; Gender- Both; Country- Greece.,Rivaroxaban,Economic evaluation of rivaroxaban in stroke prevention for patients with atrial  fibrillation in Greece.,Vitamin-K-antagonists (VKAs),SE
2014-01-15835,2014,Tzanetakos 2014 BMC Health Serv Res,10000,Liraglutide VERSUS Exenatide BID IN Specific disease- Type 2 diabetes; Age- Unknown; Gender- Not Specified; Country- Greece.,25245666,Specific disease- Type 2 diabetes; Age- Unknown; Gender- Not Specified; Country- Greece.,Liraglutide,Cost-effectiveness analysis of liraglutide versus sitagliptin or exenatide in patients with inadequately controlled Type 2 diabetes on oral antidiabetic drugs  in Greece.,Exenatide BID,NE
2014-01-15835,2014,Tzanetakos 2014 BMC Health Serv Res,22000,Liraglutide VERSUS Sitagliptin IN Specific disease- Type 2 diabetes; Age- Unknown; Gender- Not Specified; Country- Greece.,25245666,Specific disease- Type 2 diabetes; Age- Unknown; Gender- Not Specified; Country- Greece.,Liraglutide,Cost-effectiveness analysis of liraglutide versus sitagliptin or exenatide in patients with inadequately controlled Type 2 diabetes on oral antidiabetic drugs  in Greece.,Sitagliptin,NE
2014-01-15481,2014,McCann 2014 Gynecol Oncol,Cost-Saving,"Radical vulvectomy and sentinel lymph node biopsy VERSUS Radical vulvectomy + universal inguinofemoral lymphadenectomy (LND) IN Specific disease- Early-stage vulvar cancer; Age- Unknown; Gender- Female; Country- United States; Other- Newly diagnosed, early-stage vulvar cancer.",25478927,"Specific disease- Early-stage vulvar cancer; Age- Unknown; Gender- Female; Country- United States; Other- Newly diagnosed, early-stage vulvar cancer.",Radical vulvectomy and sentinel lymph node biopsy,Lymphatic mapping and sentinel lymph node dissection compared to complete lymphadenectomy in the management of early-stage vulvar cancer: A cost-utility analysis.,Radical vulvectomy + universal inguinofemoral lymphadenectomy (LND),SE
2014-01-15424,2014,Kourlaba 2014 BMC Health Serv Res,15000,Ivabradine plus standard of care VERSUS Standard/Usual Care IN Specific disease- Chronic Heart Failure; Age- Adult; Gender- Both; Country- Greece.,25496716,Specific disease- Chronic Heart Failure; Age- Adult; Gender- Both; Country- Greece.,Ivabradine plus standard of care,Economic evaluation of ivabradine in the treatment of chronic heart failure in Greece.,Standard/Usual Care,NE
2013-01-15118,2013,Demaerschalk 2013 Am J Manag Care,Cost-Saving,Managing acute ischemic stroke (AIS) with a telestroke network: a hub-and-spoke telestroke network (1 hub and 7 spokes) VERSUS Standard/Usual Care IN Specific disease- acute ischemic stroke; Age- Unknown; Gender- Not Specified; Country- United States.,24512034,Specific disease- acute ischemic stroke; Age- Unknown; Gender- Not Specified; Country- United States.,Managing acute ischemic stroke (AIS) with a telestroke network: a hub-and-spoke telestroke network (1 hub and 7 spokes),Cost utility of hub-and-spoke telestroke networks from societal perspective.,Standard/Usual Care,SE
2013-01-11342,2013,Maniadakis 2013 BMC Health Serv Res,2100,Agomelatine VERSUS Generic Venlafaxine IN Specific disease- major depressive disorders; Age- Adult; Gender- Both; Country- Greece.,23663281,Specific disease- major depressive disorders; Age- Adult; Gender- Both; Country- Greece.,Agomelatine,Economic evaluation of agomelatine relative to other antidepressants for treatment of major depressive disorders in Greece.,Generic Venlafaxine,NE
