Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2019-01-29771,2019,Lekuona 2019 Rev Esp Cardiol (Engl Ed),14000,"Edoxaban VERSUS vitamin K antagonist (acenocoumarol) IN Specific disease- Nonvalvular Atrial Fibrillation; Age- Adult; Gender- Both; Country- Spain; Other- diagnosis of NVAF, a moderate to high risk of stroke (CHADS2 stroke risk score).",31007166,"Specific disease- Nonvalvular Atrial Fibrillation; Age- Adult; Gender- Both; Country- Spain; Other- diagnosis of NVAF, a moderate to high risk of stroke (CHADS2 stroke risk score).",Edoxaban,Would the Use of Edoxaban Be Cost-effective for the Prevention of Stroke and Systemic Embolism in Patients With Nonvalvular Atrial Fibrillation in Spain?,vitamin K antagonist (acenocoumarol),NE
2019-01-29565,2019,Du 2019 Am J Cardiovasc Drugs,12000,"Radiofrequency catheter ablation VERSUS Antiarrhythmic drugs IN Specific disease- Paroxysmal or persistent atrial fibrillation; Age- 41 to 64 years, >=65 years; Gender- Both; Country- China.",31090018,"Specific disease- Paroxysmal or persistent atrial fibrillation; Age- 41 to 64 years, >=65 years; Gender- Both; Country- China.",Radiofrequency catheter ablation,A Long-Term Cost-Effectiveness Analysis Comparing Radiofrequency Catheter Ablation with Antiarrhythmic Drugs in Treatment of Chinese Patients with Atrial Fibrillation.,Antiarrhythmic drugs,NE
2019-01-29565,2019,Du 2019 Am J Cardiovasc Drugs,5200,"Radiofrequency catheter ablation VERSUS Antiarrhythmic drugs IN Specific disease- Paroxysmal or persistent atrial fibrillation; Age- 41 to 64 years, >=65 years; Gender- Both; Country- China.",31090018,"Specific disease- Paroxysmal or persistent atrial fibrillation; Age- 41 to 64 years, >=65 years; Gender- Both; Country- China.",Radiofrequency catheter ablation,A Long-Term Cost-Effectiveness Analysis Comparing Radiofrequency Catheter Ablation with Antiarrhythmic Drugs in Treatment of Chinese Patients with Atrial Fibrillation.,Antiarrhythmic drugs,NE
2019-01-29565,2019,Du 2019 Am J Cardiovasc Drugs,6400,"Radiofrequency catheter ablation VERSUS Antiarrhythmic drugs IN Specific disease- Paroxysmal or persistent atrial fibrillation; Age- 41 to 64 years, >=65 years; Gender- Both; Country- .",31090018,"Specific disease- Paroxysmal or persistent atrial fibrillation; Age- 41 to 64 years, >=65 years; Gender- Both; Country- .",Radiofrequency catheter ablation,A Long-Term Cost-Effectiveness Analysis Comparing Radiofrequency Catheter Ablation with Antiarrhythmic Drugs in Treatment of Chinese Patients with Atrial Fibrillation.,Antiarrhythmic drugs,NE
2019-01-29208,2019,Ward 2019 Int J Radiat Oncol Biol Phys,220000,Radiation therapy without anastrozole or boost VERSUS Standard/Usual Care- Aromatase inhibitor IN Specific disease- Breast cancer; Age- >=65 years; Gender- Female; Country- United States; Other- Partial mastectormy recipient .,31212043,Specific disease- Breast cancer; Age- >=65 years; Gender- Female; Country- United States; Other- Partial mastectormy recipient .,Radiation therapy without anastrozole or boost,Radiation Therapy without Endocrine Therapy for Women Age 70 or Above with Low-Risk Early Breast Cancer: A Microsimulation.,Standard/Usual Care- Aromatase inhibitor,NE
2019-01-29205,2019,Assumpcao 2019 Obes Surg,19000,Gastric Bypass Surgery VERSUS Standard/Usual Care- Clinical treatment IN Specific disease- Obesity; Age- Adult; Gender- Both; Country- Brazil.,31214966,Specific disease- Obesity; Age- Adult; Gender- Both; Country- Brazil.,Gastric Bypass Surgery,Cost-Utility of Gastric Bypass Surgery Compared to Clinical Treatment for Severely Obese With and Without Diabetes in the Perspective of the Brazilian Public Health System.,Standard/Usual Care- Clinical treatment,NE
2019-01-29205,2019,Assumpcao 2019 Obes Surg,23000,Gastric bypass surgery VERSUS Standard/Usual Care- Clinical treatment IN Specific disease- Obesity; Age- Adult; Gender- Both; Country- Brazil; Other- Diabetes Mellitus.,31214966,Specific disease- Obesity; Age- Adult; Gender- Both; Country- Brazil; Other- Diabetes Mellitus.,Gastric bypass surgery,Cost-Utility of Gastric Bypass Surgery Compared to Clinical Treatment for Severely Obese With and Without Diabetes in the Perspective of the Brazilian Public Health System.,Standard/Usual Care- Clinical treatment,NE
2019-01-28302,2019,Salcedo 2019 Int J Cardiol,Cost-Saving,Rivaroxaban 15-20 mg daily VERSUS Warfarin with target international normalized ratio between 2.0-3.0 IN Specific disease- Atrial fibrillation; Age- >=65 years; Gender- Male; Country- United States; Other- Increased risk for stroke (CHADS2 score = 2); exhibiting worsening renal function.,30518479,Specific disease- Atrial fibrillation; Age- >=65 years; Gender- Male; Country- United States; Other- Increased risk for stroke (CHADS2 score = 2); exhibiting worsening renal function.,Rivaroxaban 15-20 mg daily,Cost-effectiveness of rivaroxaban versus warfarin for treatment of nonvalvular atrial fibrillation in patients with worsening renal function.,Warfarin with target international normalized ratio between 2.0-3.0,SE
2017-01-24811,2017,Kittikraisak 2017 PLoS One,18000,Vaccination VERSUS No Vaccination IN Specific disease- Influenza ; Age- 0 to 18 years; Gender- Both; Country- Thailand.,28837594,Specific disease- Influenza ; Age- 0 to 18 years; Gender- Both; Country- Thailand.,Vaccination,Cost-effectiveness of inactivated seasonal influenza vaccination in a cohort of Thai children,No Vaccination,NE
2017-01-24811,2017,Kittikraisak 2017 PLoS One,27000,Vaccination VERSUS No vaccination IN Specific disease- Influenza ; Age- 0 to 18 years; Gender- Both; Country- Thailand.,28837594,Specific disease- Influenza ; Age- 0 to 18 years; Gender- Both; Country- Thailand.,Vaccination,Cost-effectiveness of inactivated seasonal influenza vaccination in a cohort of Thai children,No vaccination,NE
2017-01-24811,2017,Kittikraisak 2017 PLoS One,610,Vaccination VERSUS No Vaccination IN Specific disease- Influenza ; Age- 0 to 18 years; Gender- Both; Country- Thailand.,28837594,Specific disease- Influenza ; Age- 0 to 18 years; Gender- Both; Country- Thailand.,Vaccination,Cost-effectiveness of inactivated seasonal influenza vaccination in a cohort of Thai children,No Vaccination,NE
