Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34266,2021,Hughes 2021 J Can Assoc Gastroenterol,290000,switch to maintenance treatment with biosimilar infliximab VERSUS Standard/Usual Care- maintain treatment with reference infliximab IN Specific disease- crohn's disease; Age- Adult; Gender- Both; Country- Canada.,33644677,Specific disease- crohn's disease; Age- Adult; Gender- Both; Country- Canada.,switch to maintenance treatment with biosimilar infliximab,A Cost-Utility Analysis of Switching from Reference to Biosimilar Infliximab  Compared to Maintaining Reference Infliximab in Adult Patients with Crohn''s Disease.,Standard/Usual Care- maintain treatment with reference infliximab,SW
2021-01-34159,2021,Chan 2021 J Viral Hepat,30000,sofosbuvir/velpatasvir + ribavirin VERSUS Standard/Usual Care- best supportive care IN Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- Canada; Other- decompensated cirrhosis.,33065774,Specific disease- hepatitis c; Age- Adult; Gender- Both; Country- Canada; Other- decompensated cirrhosis.,sofosbuvir/velpatasvir + ribavirin,Cost-effectiveness analysis of sofosbuvir and velpatasvir in chronic hepatitis C  patients with decompensated cirrhosis.,Standard/Usual Care- best supportive care,NE
2020-01-34925,2020,Evans 2020 CMAJ Open,17000,"smoking cessation program + low dose computed tomography VERSUS low dose computed tomography screening IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- high risk lung cancer, >=30 pack per year smoking history.",32963023,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Both; Country- Canada; Other- high risk lung cancer, >=30 pack per year smoking history.",smoking cessation program + low dose computed tomography,Clinical impact and cost-effectiveness of integrating smoking cessation into lung  cancer screening: a microsimulation model.,low dose computed tomography screening,NE
2020-01-34781,2020,Thavorn 2020 Int J Technol Assess Health Care,8000,mesenchymal stem cell therapy VERSUS Standard/Usual Care- initial resuscitation + intravenous antimicrobial IN Specific disease- septic shock; Age- >=65 years; Gender- Both; Country- Canada.,33059782,Specific disease- septic shock; Age- >=65 years; Gender- Both; Country- Canada.,mesenchymal stem cell therapy,Value of mesenchymal stem cell therapy for patients with septic shock: an early  health economic evaluation.,Standard/Usual Care- initial resuscitation + intravenous antimicrobial,NE
2020-01-34781,2020,Thavorn 2020 Int J Technol Assess Health Care,8000,mesenchymal stem cell therapy VERSUS Standard/Usual Care- initial resuscitation + intravenous antimicrobials IN Specific disease- septic shock; Age- >=65 years; Gender- Both; Country- Canada.,33059782,Specific disease- septic shock; Age- >=65 years; Gender- Both; Country- Canada.,mesenchymal stem cell therapy,Value of mesenchymal stem cell therapy for patients with septic shock: an early  health economic evaluation.,Standard/Usual Care- initial resuscitation + intravenous antimicrobials,NE
2020-01-34781,2020,Thavorn 2020 Int J Technol Assess Health Care,Cost-Saving,mesenchymal stem cell therapy VERSUS Standard/Usual Care- initial resuscitation + intravenous antimicrobials IN Specific disease- septic shock; Age- >=65 years; Gender- Both; Country- Canada.,33059782,Specific disease- septic shock; Age- >=65 years; Gender- Both; Country- Canada.,mesenchymal stem cell therapy,Value of mesenchymal stem cell therapy for patients with septic shock: an early  health economic evaluation.,Standard/Usual Care- initial resuscitation + intravenous antimicrobials,SE
2020-01-34759,2020,Nakhaipour 2020 J Med Econ,19000,"fingolimod VERSUS 30 micrograms interferon-beta1a per week IN Specific disease- pediatric onset multiple sclerosis; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Canada.",33079578,"Specific disease- pediatric onset multiple sclerosis; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Canada.",fingolimod,Cost-effectiveness of fingolimod versus interferon-ß1a for the treatment of  pediatric-onset multiple sclerosis in Canada.,30 micrograms interferon-beta1a per week,NE
2020-01-34666,2020,Wong 2020 CMAJ Open,18000,"warfarin VERSUS acetylsalicylic acid IN Specific disease- atrial fibrillation; Age- >=65 years; Gender- Both; Country- Canada; Other- non valvular disease, risk of fall/head injury.",33158928,"Specific disease- atrial fibrillation; Age- >=65 years; Gender- Both; Country- Canada; Other- non valvular disease, risk of fall/head injury.",warfarin,Cost-effectiveness of antithrombotic agents for atrial fibrillation in older adults  at risk for falls: a mathematical modelling study.,acetylsalicylic acid,NE
2020-01-34666,2020,Wong 2020 CMAJ Open,6800,"apixaban VERSUS Standard/Usual Care- acetylsalicylic acid IN Specific disease- atrial fibrillation; Age- >=65 years; Gender- Both; Country- Canada; Other- non valvular disease, risk of fall/head injury.",33158928,"Specific disease- atrial fibrillation; Age- >=65 years; Gender- Both; Country- Canada; Other- non valvular disease, risk of fall/head injury.",apixaban,Cost-effectiveness of antithrombotic agents for atrial fibrillation in older adults  at risk for falls: a mathematical modelling study.,Standard/Usual Care- acetylsalicylic acid,NE
2020-01-34666,2020,Wong 2020 CMAJ Open,Dominated,"dabigatran VERSUS apixaban IN Specific disease- atrial fibrillation; Age- >=65 years; Gender- Both; Country- Canada; Other- non valvular disease, risk of fall/head injury.",33158928,"Specific disease- atrial fibrillation; Age- >=65 years; Gender- Both; Country- Canada; Other- non valvular disease, risk of fall/head injury.",dabigatran,Cost-effectiveness of antithrombotic agents for atrial fibrillation in older adults  at risk for falls: a mathematical modelling study.,apixaban,NW
