Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2020-01-35205,2020,Chen 2020 JAMA Netw Open,81,congenital cytomegalovirus infection screening (targeted screening) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- China.,33275150,Healthy; Age- 0 to 18 years; Gender- Both; Country- China.,congenital cytomegalovirus infection screening (targeted screening),Estimated Cost-effectiveness of Newborn Screening for Congenital Cytomegalovirus  Infection in China Using a Markov Model.,None,NE
2020-01-35177,2020,Huang 2020 Front Oncol,1200,"biopsy testing using prostate health index (phi=31), full cohort VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=31), full cohort",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,NE
2020-01-35177,2020,Huang 2020 Front Oncol,2300,"biopsy testing using prostate health index (phi=23), total prostate-specific antigen 2-10 ng/ml VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=23), total prostate-specific antigen 2-10 ng/ml",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,NE
2020-01-35177,2020,Huang 2020 Front Oncol,3700,"biopsy testing using prostate health index (phi=27), full cohort VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=27), full cohort",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,NE
2020-01-35177,2020,Huang 2020 Front Oncol,8300,"biopsy testing using prostate health index (phi=23), full cohort VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=23), full cohort",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,NE
2020-01-35177,2020,Huang 2020 Front Oncol,Cost-Saving,"biopsy testing using prostate health index (phi=27), total prostate-specific antigen 2-10 ng/ml VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=27), total prostate-specific antigen 2-10 ng/ml",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,SE
2020-01-35177,2020,Huang 2020 Front Oncol,Cost-Saving,"biopsy testing using prostate health index (phi=31), total prostate-specific antigen 2-10 ng/ml VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=31), total prostate-specific antigen 2-10 ng/ml",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,SE
2020-01-35177,2020,Huang 2020 Front Oncol,Cost-Saving,"biopsy testing using prostate health index (phi=35), full cohort VERSUS Standard/Usual Care- prostate biopsy based on prostate-specific antigen test IN Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.",33330035,"Healthy; Age- 41 to 64 years, >=65 years; Gender- Male; Country- China; Other- Shanghai, underwent initial prostate biopsy, tPSA >= 2.0 ng/ml.","biopsy testing using prostate health index (phi=35), full cohort",Cost-Effectiveness Analysis of Prostate Health Index in Decision Making for Initial  Prostate Biopsy.,Standard/Usual Care- prostate biopsy based on prostate-specific antigen test,SE
2020-01-35148,2020,McEwan 2020 Diabetes Obes Metab,29000,"sodium glucose cotransporter 2 inhibitors VERSUS oral glucose lowering drugs / placebo IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- China; Other- cardiovascular outcomes trials (CANVAS, EMPA REG, DECLARE TMI 58).",32744392,"Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- China; Other- cardiovascular outcomes trials (CANVAS, EMPA REG, DECLARE TMI 58).",sodium glucose cotransporter 2 inhibitors,Assessing the cost-effectiveness of sodium-glucose cotransporter-2 inhibitors in  type 2 diabetes mellitus: A comprehensive economic evaluation using clinical trial  and real-world evidence.,oral glucose lowering drugs / placebo,NE
2020-01-35148,2020,McEwan 2020 Diabetes Obes Metab,59000,sodium glucose cotransporter 2 inhibitors VERSUS oral glucose lowering drugs / placebo IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- United States; Other- observational study (CVD REAL).,32744392,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- United States; Other- observational study (CVD REAL).,sodium glucose cotransporter 2 inhibitors,Assessing the cost-effectiveness of sodium-glucose cotransporter-2 inhibitors in  type 2 diabetes mellitus: A comprehensive economic evaluation using clinical trial  and real-world evidence.,oral glucose lowering drugs / placebo,NE
