Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2021-01-34295,2021,Albéniz 2021 Am J Gastroenterol,1.4e+006,clip placement strategy (universal) VERSUS None IN Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- United States.,33149001,Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- United States.,clip placement strategy (universal),"The Answer to ""When to Clip"" After Colorectal Endoscopic Mucosal Resection Based on  a Cost-Effectiveness Analysis.",None,NE
2021-01-34295,2021,Albéniz 2021 Am J Gastroenterol,100000,clip placement strategy (selective high-risk gseed-re2 score >6) VERSUS None IN Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- United States; Other- High risk for delayed bleeding (Spanish Endoscopic Resection Group Delayed bleeding score >6).,33149001,Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- United States; Other- High risk for delayed bleeding (Spanish Endoscopic Resection Group Delayed bleeding score >6).,clip placement strategy (selective high-risk gseed-re2 score >6),"The Answer to ""When to Clip"" After Colorectal Endoscopic Mucosal Resection Based on  a Cost-Effectiveness Analysis.",None,NE
2021-01-34295,2021,Albéniz 2021 Am J Gastroenterol,530000,clip placement strategy (universal) VERSUS None IN Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- Spain.,33149001,Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- Spain.,clip placement strategy (universal),"The Answer to ""When to Clip"" After Colorectal Endoscopic Mucosal Resection Based on  a Cost-Effectiveness Analysis.",None,NE
2021-01-34295,2021,Albéniz 2021 Am J Gastroenterol,Cost-Saving,clip placement strategy (selective high-risk gseed-re2 score >6) VERSUS None IN Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- Spain; Other- High risk for delayed bleeding (Spanish Endoscopic Resection Group Delayed bleeding score >6).,33149001,Specific disease- colorectal polyps; Age- Adult; Gender- Both; Country- Spain; Other- High risk for delayed bleeding (Spanish Endoscopic Resection Group Delayed bleeding score >6).,clip placement strategy (selective high-risk gseed-re2 score >6),"The Answer to ""When to Clip"" After Colorectal Endoscopic Mucosal Resection Based on  a Cost-Effectiveness Analysis.",None,SE
2020-01-35746,2020,Piera-Jiménez 2020 JMIR Med Inform,7800,"telehealth platform + integrated health and social care VERSUS Standard/Usual Care- integrated health and social care IN Specific disease- chronic disease; Age- >=65 years; Gender- Both; Country- Spain; Other- badalona; heart failure, stroke, diabetes, or chronic obstructive pulmonary disease + >=1 addition disease in Charlson Comorbidity index, need for social care based on Barthel Index of Activities of Daily Living and Instrumental Activities of Daily Living, reliable 4G coverage at home; cannot have active cancer, AIDS, terminal illness, organ transplant, on dialysis.",33021490,"Specific disease- chronic disease; Age- >=65 years; Gender- Both; Country- Spain; Other- badalona; heart failure, stroke, diabetes, or chronic obstructive pulmonary disease + >=1 addition disease in Charlson Comorbidity index, need for social care based on Barthel Index of Activities of Daily Living and Instrumental Activities of Daily Living, reliable 4G coverage at home; cannot have active cancer, AIDS, terminal illness, organ transplant, on dialysis.",telehealth platform + integrated health and social care,"BeyondSilos, a Telehealth-Enhanced Integrated Care Model in the Domiciliary Setting  for Older Patients: Observational Prospective Cohort Study for Effectiveness and  Cost-Effectiveness Assessments.",Standard/Usual Care- integrated health and social care,NE
2020-01-35111,2020,Piera-Jiménez 2020 J Med Internet Res,150000,"information and communication technology based program for behaviour change VERSUS Standard/Usual Care- treatment as usual IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands; Other- hypertension, coronary artery disease, symptomatic heart failure.",32720908,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Netherlands; Other- hypertension, coronary artery disease, symptomatic heart failure.",information and communication technology based program for behaviour change,Changing the Health Behavior of Patients With Cardiovascular Disease Through an  Electronic Health Intervention in Three Different Countries: Cost-Effectiveness  Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2  Randomized Controlled Trial.,Standard/Usual Care- treatment as usual,NE
2020-01-35111,2020,Piera-Jiménez 2020 J Med Internet Res,23000,"information and communication technology based program for behaviour change VERSUS Standard/Usual Care- treatment as usual IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain; Other- hypertension, coronary artery disease, symptomatic heart failure.",32720908,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Spain; Other- hypertension, coronary artery disease, symptomatic heart failure.",information and communication technology based program for behaviour change,Changing the Health Behavior of Patients With Cardiovascular Disease Through an  Electronic Health Intervention in Three Different Countries: Cost-Effectiveness  Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2  Randomized Controlled Trial.,Standard/Usual Care- treatment as usual,SW
2020-01-35111,2020,Piera-Jiménez 2020 J Med Internet Res,Dominated,"information and communication technology based program for behaviour change VERSUS Standard/Usual Care- treatment as usual IN Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan; Other- hypertension, coronary artery disease, symptomatic heart failure.",32720908,"Specific disease- cardiovascular disease; Age- 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan; Other- hypertension, coronary artery disease, symptomatic heart failure.",information and communication technology based program for behaviour change,Changing the Health Behavior of Patients With Cardiovascular Disease Through an  Electronic Health Intervention in Three Different Countries: Cost-Effectiveness  Study in the Do Cardiac Health: Advanced New Generation Ecosystem (Do CHANGE) 2  Randomized Controlled Trial.,Standard/Usual Care- treatment as usual,NW
2020-01-35107,2020,Martín 2020 Adv Ther,Cost-Saving,semaglutide 0.5 mg (sustain 2 trial) VERSUS sitagliptin 100 mg IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Spain; Other- inadequate glycemic control on oral antihyperglycemic medications.,32862365,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Spain; Other- inadequate glycemic control on oral antihyperglycemic medications.,semaglutide 0.5 mg (sustain 2 trial),Evaluation of the Long-Term Cost-Effectiveness of Once-Weekly Semaglutide Versus  Dulaglutide and Sitagliptin in the Spanish Setting.,sitagliptin 100 mg,SE
2020-01-35107,2020,Martín 2020 Adv Ther,Cost-Saving,semaglutide 0.5 mg VERSUS dulaglutide 1.5 mg IN Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Spain; Other- inadequate glycemic control on oral antihyperglycemic medications.,32862365,Specific disease- type 2 diabetes; Age- Adult; Gender- Both; Country- Spain; Other- inadequate glycemic control on oral antihyperglycemic medications.,semaglutide 0.5 mg,Evaluation of the Long-Term Cost-Effectiveness of Once-Weekly Semaglutide Versus  Dulaglutide and Sitagliptin in the Spanish Setting.,dulaglutide 1.5 mg,SE
